"","state","date","State_abbrev","stateFIPS","pos_test","neg_test","test","population","median.age","Black.perc","Hispanic.or.Latino.perc","area","HS_perc","college_perc","Associate_perc","Bachelor_perc","Gradprof_perc","HS_orhigher_perc","Bachelor_orhigher_perc","poverty_perc","density","q_popdensity","q_poverty","mean_winter_temp","mean_summer_temp","mean_winter_rm","mean_summer_rm","retail_and_recreation","grocery_and_pharmacy","parks","transit","workplaces","residential"
"1485","New Hampshire",2020-03-28,"NH",33,29,261,290,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-51,-22,25,-49,-34,13
"1486","New Hampshire",2020-03-29,"NH",33,27,868,895,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-58,-35,-63,-63,-38,13
"1487","New Hampshire",2020-03-30,"NH",33,100,862,962,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-43,-21,-26,-50,-46,20
"1488","New Hampshire",2020-03-31,"NH",33,0,27,27,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-39,-13,30,-41,-47,20
"1489","New Hampshire",2020-04-01,"NH",33,101,572,673,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-39,-12,9,-41,-48,21
"1490","New Hampshire",2020-04-02,"NH",33,0,93,93,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-44,-16,-28,-50,-48,23
"1491","New Hampshire",2020-04-03,"NH",33,64,497,561,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-47,-16,-39,-58,-48,25
"1492","New Hampshire",2020-04-04,"NH",33,61,390,451,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-48,-21,18,-49,-36,14
"1493","New Hampshire",2020-04-05,"NH",33,81,446,527,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-48,-26,15,-57,-37,11
"1494","New Hampshire",2020-04-06,"NH",33,48,290,338,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-36,-16,74,-46,-48,19
"1495","New Hampshire",2020-04-07,"NH",33,46,318,364,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-38,-14,63,-42,-49,20
"1496","New Hampshire",2020-04-08,"NH",33,73,370,443,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-40,-16,17,-46,-50,22
"1497","New Hampshire",2020-04-09,"NH",33,0,374,374,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-47,-21,-31,-53,-50,24
"1498","New Hampshire",2020-04-10,"NH",33,31,376,407,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-43,-12,-20,-58,-51,25
"1499","New Hampshire",2020-04-11,"NH",33,66,469,535,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-42,-7,4,-51,-37,13
"1500","New Hampshire",2020-04-12,"NH",33,44,388,432,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-65,-62,25,-61,-46,12
"1501","New Hampshire",2020-04-13,"NH",33,56,226,282,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-46,-27,-40,-59,-50,22
"1502","New Hampshire",2020-04-14,"NH",33,35,368,403,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-35,-15,54,-44,-48,20
"1503","New Hampshire",2020-04-15,"NH",33,119,437,556,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-31,-12,26,-47,-48,21
"1504","New Hampshire",2020-04-16,"NH",33,0,0,0,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-36,-14,14,-48,-48,22
"1505","New Hampshire",2020-04-17,"NH",33,148,394,542,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-39,-16,8,-56,-47,23
"1506","New Hampshire",2020-04-18,"NH",33,0,144,144,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-49,-27,-37,-58,-37,15
"1507","New Hampshire",2020-04-19,"NH",33,55,517,572,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-37,-23,82,-45,-33,9
"1508","New Hampshire",2020-04-20,"NH",33,50,644,694,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-32,-18,47,-49,-47,19
"1509","New Hampshire",2020-04-21,"NH",33,99,122,221,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-38,-17,-5,-49,-48,21
"1510","New Hampshire",2020-04-22,"NH",33,0,702,702,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-35,-15,-5,-51,-48,21
"1511","New Hampshire",2020-04-23,"NH",33,97,874,971,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-33,-12,68,-43,-46,20
"1512","New Hampshire",2020-04-24,"NH",33,82,715,797,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-39,-17,-2,-57,-46,23
"1513","New Hampshire",2020-04-25,"NH",33,50,868,918,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-37,-17,90,-39,-33,10
"1514","New Hampshire",2020-04-26,"NH",33,67,957,1024,1343622,42.7,1.5,3.6,9349,"27.6","18.7","10.1","22.4","14.1","92.9","36.5",7.9,143.718258637287,4,1,273.14587762023,298.288838826374,86.8080861585671,91.7967146994216,-41,-25,-15,-58,-35,11
"1515","New Jersey",2020-03-05,"NJ",34,1,NA,1,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,7,9,39,3,2,-1
"1516","New Jersey",2020-03-06,"NJ",34,0,0,0,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-2,0,-6,-3,2,2
"1517","New Jersey",2020-03-07,"NJ",34,3,0,3,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,9,9,45,2,6,-1
"1518","New Jersey",2020-03-08,"NJ",34,2,31,33,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,8,6,116,2,2,0
"1519","New Jersey",2020-03-09,"NJ",34,5,4,9,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,8,8,121,-4,1,0
"1520","New Jersey",2020-03-10,"NJ",34,4,9,13,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,5,10,34,-7,-2,1
"1521","New Jersey",2020-03-11,"NJ",34,9,13,22,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,6,12,48,-8,-3,1
"1522","New Jersey",2020-03-12,"NJ",34,6,17,23,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,5,25,19,-14,-5,3
"1523","New Jersey",2020-03-13,"NJ",34,20,23,43,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-1,27,39,-20,-9,6
"1524","New Jersey",2020-03-14,"NJ",34,0,0,0,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-7,16,87,-16,-2,4
"1525","New Jersey",2020-03-15,"NJ",34,48,23,71,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-14,6,79,-24,-8,5
"1526","New Jersey",2020-03-16,"NJ",34,80,0,80,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-10,18,9,-35,-25,11
"1527","New Jersey",2020-03-17,"NJ",34,89,43,132,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-27,4,9,-41,-35,16
"1528","New Jersey",2020-03-18,"NJ",34,160,27,187,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-30,1,46,-43,-39,17
"1529","New Jersey",2020-03-19,"NJ",34,315,20,335,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-35,-3,0,-50,-43,21
"1530","New Jersey",2020-03-20,"NJ",34,148,54,202,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-35,4,51,-49,-44,21
"1531","New Jersey",2020-03-21,"NJ",34,437,30,467,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-42,-1,51,-48,-30,14
"1532","New Jersey",2020-03-22,"NJ",34,587,33,620,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-57,-31,-3,-61,-38,15
"1533","New Jersey",2020-03-23,"NJ",34,930,32,962,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-56,-34,-55,-67,-55,26
"1534","New Jersey",2020-03-24,"NJ",34,831,7966,8797,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-46,-18,32,-60,-55,24
"1535","New Jersey",2020-03-25,"NJ",34,727,2127,2854,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-51,-27,-32,-65,-57,27
"1536","New Jersey",2020-03-26,"NJ",34,2474,3209,5683,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-46,-19,52,-62,-57,26
"1537","New Jersey",2020-03-27,"NJ",34,1949,2886,4835,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-48,-21,42,-63,-56,27
"1538","New Jersey",2020-03-28,"NJ",34,2299,2839,5138,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-59,-32,-47,-67,-44,19
"1539","New Jersey",2020-03-29,"NJ",34,2262,2830,5092,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-59,-33,-36,-70,-44,16
"1540","New Jersey",2020-03-30,"NJ",34,3250,3008,6258,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-49,-25,-11,-66,-58,26
"1541","New Jersey",2020-03-31,"NJ",34,2060,1853,3913,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-49,-24,-21,-67,-60,27
"1542","New Jersey",2020-04-01,"NJ",34,3559,3310,6869,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-47,-21,13,-65,-60,27
"1543","New Jersey",2020-04-02,"NJ",34,3335,3133,6468,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-51,-15,3,-67,-61,28
"1544","New Jersey",2020-04-03,"NJ",34,4305,4088,8393,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-62,0,-30,-67,-60,30
"1545","New Jersey",2020-04-04,"NJ",34,4229,3624,7853,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-64,-2,21,-62,-45,18
"1546","New Jersey",2020-04-05,"NJ",34,3381,3429,6810,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-66,-11,26,-67,-45,16
"1547","New Jersey",2020-04-06,"NJ",34,3585,3281,6866,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-2,38,-65,-61,26
"1548","New Jersey",2020-04-07,"NJ",34,3326,2616,5942,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-57,-5,22,-66,-62,27
"1549","New Jersey",2020-04-08,"NJ",34,3021,2421,5442,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-7,-10,-67,-63,28
"1550","New Jersey",2020-04-09,"NJ",34,3590,3186,6776,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-61,-8,-34,-70,-64,30
"1551","New Jersey",2020-04-10,"NJ",34,3561,2770,6331,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-62,-8,-43,-72,-68,33
"1552","New Jersey",2020-04-11,"NJ",34,3563,3107,6670,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-61,-3,-12,-65,-47,18
"1553","New Jersey",2020-04-12,"NJ",34,3699,2843,6542,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-76,-48,-19,-72,-52,16
"1554","New Jersey",2020-04-13,"NJ",34,2734,0,2734,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-70,-40,-54,-76,-64,30
"1555","New Jersey",2020-04-14,"NJ",34,4240,6065,10305,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-19,-12,-67,-61,27
"1556","New Jersey",2020-04-15,"NJ",34,2206,2041,4247,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-56,-20,-17,-67,-61,27
"1557","New Jersey",2020-04-16,"NJ",34,4287,3522,7809,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-20,-24,-68,-62,28
"1558","New Jersey",2020-04-17,"NJ",34,3150,2469,5619,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-59,-22,-31,-68,-60,30
"1559","New Jersey",2020-04-18,"NJ",34,2953,2134,5087,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-64,-27,-43,-68,-44,19
"1560","New Jersey",2020-04-19,"NJ",34,3881,4271,8152,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-62,-28,1,-67,-42,15
"1561","New Jersey",2020-04-20,"NJ",34,3505,3864,7369,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-24,-18,-67,-59,26
"1562","New Jersey",2020-04-21,"NJ",34,3581,3188,6769,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-60,-25,-33,-69,-60,27
"1563","New Jersey",2020-04-22,"NJ",34,3478,3355,6833,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-56,-20,-18,-66,-59,26
"1564","New Jersey",2020-04-23,"NJ",34,4124,4365,8489,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-58,-21,-23,-67,-59,27
"1565","New Jersey",2020-04-24,"NJ",34,2207,3607,5814,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-62,-27,-50,-71,-59,31
"1566","New Jersey",2020-04-25,"NJ",34,3327,4397,7724,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-57,-19,26,-58,-39,15
"1567","New Jersey",2020-04-26,"NJ",34,3515,5943,9458,8881845,39.8,13.5,19.9,8723,"27.5","16.6","6.5","23.8","15.1","89.5","38.9",10.4,1018.20990484925,5,1,278.637998844615,301.867246624846,80.998331272588,89.6566688118147,-67,-35,-59,-73,-44,16
"1568","New Mexico",2020-03-06,"NM",35,0,16,16,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,8,12,21,8,5,-2
"1569","New Mexico",2020-03-07,"NM",35,0,32,32,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,10,14,37,12,3,-3
"1570","New Mexico",2020-03-08,"NM",35,0,0,0,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,9,9,-4,9,2,0
"1571","New Mexico",2020-03-09,"NM",35,0,9,9,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,12,15,47,10,2,-2
"1572","New Mexico",2020-03-10,"NM",35,0,12,12,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,12,14,35,9,1,-1
"1573","New Mexico",2020-03-11,"NM",35,3,18,21,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,12,21,30,8,1,-1
"1574","New Mexico",2020-03-12,"NM",35,2,68,70,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,13,37,28,10,-4,0
"1575","New Mexico",2020-03-13,"NM",35,5,35,40,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,1,39,-13,3,-6,3
"1576","New Mexico",2020-03-14,"NM",35,0,47,47,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-5,24,20,8,-2,2
"1577","New Mexico",2020-03-15,"NM",35,3,245,248,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-7,16,19,6,-5,3
"1578","New Mexico",2020-03-16,"NM",35,4,84,88,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-2,25,36,4,-20,5
"1579","New Mexico",2020-03-17,"NM",35,6,683,689,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-11,22,13,3,-25,9
"1580","New Mexico",2020-03-18,"NM",35,5,1077,1082,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-15,19,-7,-2,-28,11
"1581","New Mexico",2020-03-19,"NM",35,7,436,443,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-24,17,-2,-6,-33,13
"1582","New Mexico",2020-03-20,"NM",35,8,1009,1017,2092434,37.5,2.1,48.5,121590,"26.4","23.5","8.2","15.3","11.8","85.3","27.1",20,17.2089316555638,1,3,283.764852122269,304.23070534849,77.8452962865369,69.1682857538934,-28,15,-2,-10,-31,13
