"","date","state","cum_death","daily_death"
"South Carolina.5901",2020-05-05,"South Carolina",296,13
"South Carolina.5902",2020-05-06,"South Carolina",305,9
"South Carolina.5903",2020-05-07,"South Carolina",316,11
"South Carolina.5904",2020-05-08,"South Carolina",320,4
"South Carolina.5905",2020-05-09,"South Carolina",330,10
"South Carolina.5906",2020-05-10,"South Carolina",331,1
"South Carolina.5907",2020-05-11,"South Carolina",346,15
"South Carolina.5908",2020-05-12,"South Carolina",355,9
"South Carolina.5909",2020-05-13,"South Carolina",362,7
"South Carolina.5910",2020-05-14,"South Carolina",371,9
"South Carolina.5911",2020-05-15,"South Carolina",380,9
"South Carolina.5912",2020-05-16,"South Carolina",380,0
"South Carolina.5913",2020-05-17,"South Carolina",385,5
"South Carolina.5914",2020-05-18,"South Carolina",391,6
"South Carolina.5915",2020-05-19,"South Carolina",399,8
"South Carolina.5916",2020-05-20,"South Carolina",407,8
"South Carolina.5917",2020-05-21,"South Carolina",416,9
"South Carolina.5918",2020-05-22,"South Carolina",419,3
"South Carolina.5919",2020-05-23,"South Carolina",425,6
"South Carolina.5920",2020-05-24,"South Carolina",435,10
"South Carolina.5921",2020-05-25,"South Carolina",440,5
"South Carolina.5922",2020-05-26,"South Carolina",446,6
"South Dakota.5923",2020-01-22,"South Dakota",0,0
"South Dakota.5924",2020-01-23,"South Dakota",0,0
"South Dakota.5925",2020-01-24,"South Dakota",0,0
"South Dakota.5926",2020-01-25,"South Dakota",0,0
"South Dakota.5927",2020-01-26,"South Dakota",0,0
"South Dakota.5928",2020-01-27,"South Dakota",0,0
"South Dakota.5929",2020-01-28,"South Dakota",0,0
"South Dakota.5930",2020-01-29,"South Dakota",0,0
"South Dakota.5931",2020-01-30,"South Dakota",0,0
"South Dakota.5932",2020-01-31,"South Dakota",0,0
"South Dakota.5933",2020-02-01,"South Dakota",0,0
"South Dakota.5934",2020-02-02,"South Dakota",0,0
"South Dakota.5935",2020-02-03,"South Dakota",0,0
"South Dakota.5936",2020-02-04,"South Dakota",0,0
"South Dakota.5937",2020-02-05,"South Dakota",0,0
"South Dakota.5938",2020-02-06,"South Dakota",0,0
"South Dakota.5939",2020-02-07,"South Dakota",0,0
"South Dakota.5940",2020-02-08,"South Dakota",0,0
"South Dakota.5941",2020-02-09,"South Dakota",0,0
"South Dakota.5942",2020-02-10,"South Dakota",0,0
"South Dakota.5943",2020-02-11,"South Dakota",0,0
"South Dakota.5944",2020-02-12,"South Dakota",0,0
"South Dakota.5945",2020-02-13,"South Dakota",0,0
"South Dakota.5946",2020-02-14,"South Dakota",0,0
"South Dakota.5947",2020-02-15,"South Dakota",0,0
"South Dakota.5948",2020-02-16,"South Dakota",0,0
"South Dakota.5949",2020-02-17,"South Dakota",0,0
"South Dakota.5950",2020-02-18,"South Dakota",0,0
"South Dakota.5951",2020-02-19,"South Dakota",0,0
"South Dakota.5952",2020-02-20,"South Dakota",0,0
"South Dakota.5953",2020-02-21,"South Dakota",0,0
"South Dakota.5954",2020-02-22,"South Dakota",0,0
"South Dakota.5955",2020-02-23,"South Dakota",0,0
"South Dakota.5956",2020-02-24,"South Dakota",0,0
"South Dakota.5957",2020-02-25,"South Dakota",0,0
"South Dakota.5958",2020-02-26,"South Dakota",0,0
"South Dakota.5959",2020-02-27,"South Dakota",0,0
"South Dakota.5960",2020-02-28,"South Dakota",0,0
"South Dakota.5961",2020-02-29,"South Dakota",0,0
"South Dakota.5962",2020-03-01,"South Dakota",0,0
"South Dakota.5963",2020-03-02,"South Dakota",0,0
"South Dakota.5964",2020-03-03,"South Dakota",0,0
"South Dakota.5965",2020-03-04,"South Dakota",0,0
"South Dakota.5966",2020-03-05,"South Dakota",0,0
"South Dakota.5967",2020-03-06,"South Dakota",0,0
"South Dakota.5968",2020-03-07,"South Dakota",0,0
"South Dakota.5969",2020-03-08,"South Dakota",0,0
"South Dakota.5970",2020-03-09,"South Dakota",0,0
"South Dakota.5971",2020-03-10,"South Dakota",0,0
"South Dakota.5972",2020-03-11,"South Dakota",1,1
"South Dakota.5973",2020-03-12,"South Dakota",1,0
"South Dakota.5974",2020-03-13,"South Dakota",1,0
"South Dakota.5975",2020-03-14,"South Dakota",1,0
"South Dakota.5976",2020-03-15,"South Dakota",1,0
"South Dakota.5977",2020-03-16,"South Dakota",1,0
"South Dakota.5978",2020-03-17,"South Dakota",1,0
"South Dakota.5979",2020-03-18,"South Dakota",1,0
"South Dakota.5980",2020-03-19,"South Dakota",1,0
"South Dakota.5981",2020-03-20,"South Dakota",1,0
"South Dakota.5982",2020-03-21,"South Dakota",1,0
"South Dakota.5983",2020-03-22,"South Dakota",1,0
"South Dakota.5984",2020-03-23,"South Dakota",1,0
"South Dakota.5985",2020-03-24,"South Dakota",1,0
"South Dakota.5986",2020-03-25,"South Dakota",1,0
"South Dakota.5987",2020-03-26,"South Dakota",1,0
"South Dakota.5988",2020-03-27,"South Dakota",1,0
"South Dakota.5989",2020-03-28,"South Dakota",1,0
"South Dakota.5990",2020-03-29,"South Dakota",1,0
"South Dakota.5991",2020-03-30,"South Dakota",1,0
"South Dakota.5992",2020-03-31,"South Dakota",1,0
"South Dakota.5993",2020-04-01,"South Dakota",2,1
"South Dakota.5994",2020-04-02,"South Dakota",2,0
"South Dakota.5995",2020-04-03,"South Dakota",2,0
"South Dakota.5996",2020-04-04,"South Dakota",2,0
"South Dakota.5997",2020-04-05,"South Dakota",2,0
"South Dakota.5998",2020-04-06,"South Dakota",4,2
"South Dakota.5999",2020-04-07,"South Dakota",6,2
"South Dakota.6000",2020-04-08,"South Dakota",6,0
"South Dakota.6001",2020-04-09,"South Dakota",6,0
"South Dakota.6002",2020-04-10,"South Dakota",6,0
"South Dakota.6003",2020-04-11,"South Dakota",6,0
"South Dakota.6004",2020-04-12,"South Dakota",6,0
"South Dakota.6005",2020-04-13,"South Dakota",6,0
"South Dakota.6006",2020-04-14,"South Dakota",6,0
"South Dakota.6007",2020-04-15,"South Dakota",6,0
"South Dakota.6008",2020-04-16,"South Dakota",7,1
"South Dakota.6009",2020-04-17,"South Dakota",7,0
"South Dakota.6010",2020-04-18,"South Dakota",7,0
"South Dakota.6011",2020-04-19,"South Dakota",7,0
"South Dakota.6012",2020-04-20,"South Dakota",7,0
"South Dakota.6013",2020-04-21,"South Dakota",8,1
"South Dakota.6014",2020-04-22,"South Dakota",9,1
"South Dakota.6015",2020-04-23,"South Dakota",9,0
"South Dakota.6016",2020-04-24,"South Dakota",10,1
"South Dakota.6017",2020-04-25,"South Dakota",10,0
"South Dakota.6018",2020-04-26,"South Dakota",11,1
"South Dakota.6019",2020-04-27,"South Dakota",11,0
"South Dakota.6020",2020-04-28,"South Dakota",11,0
"South Dakota.6021",2020-04-29,"South Dakota",13,2
"South Dakota.6022",2020-04-30,"South Dakota",17,4
"South Dakota.6023",2020-05-01,"South Dakota",21,4
"South Dakota.6024",2020-05-02,"South Dakota",21,0
"South Dakota.6025",2020-05-03,"South Dakota",21,0
"South Dakota.6026",2020-05-04,"South Dakota",21,0
"South Dakota.6027",2020-05-05,"South Dakota",24,3
"South Dakota.6028",2020-05-06,"South Dakota",29,5
"South Dakota.6029",2020-05-07,"South Dakota",31,2
"South Dakota.6030",2020-05-08,"South Dakota",31,0
"South Dakota.6031",2020-05-09,"South Dakota",34,3
"South Dakota.6032",2020-05-10,"South Dakota",34,0
"South Dakota.6033",2020-05-11,"South Dakota",34,0
"South Dakota.6034",2020-05-12,"South Dakota",39,5
"South Dakota.6035",2020-05-13,"South Dakota",39,0
"South Dakota.6036",2020-05-14,"South Dakota",43,4
"South Dakota.6037",2020-05-15,"South Dakota",44,1
"South Dakota.6038",2020-05-16,"South Dakota",44,0
"South Dakota.6039",2020-05-17,"South Dakota",44,0
"South Dakota.6040",2020-05-18,"South Dakota",44,0
"South Dakota.6041",2020-05-19,"South Dakota",46,2
"South Dakota.6042",2020-05-20,"South Dakota",46,0
"South Dakota.6043",2020-05-21,"South Dakota",48,2
"South Dakota.6044",2020-05-22,"South Dakota",50,2
"South Dakota.6045",2020-05-23,"South Dakota",50,0
"South Dakota.6046",2020-05-24,"South Dakota",50,0
"South Dakota.6047",2020-05-25,"South Dakota",50,0
"South Dakota.6048",2020-05-26,"South Dakota",50,0
"Tennessee.6049",2020-01-22,"Tennessee",0,0
"Tennessee.6050",2020-01-23,"Tennessee",0,0
"Tennessee.6051",2020-01-24,"Tennessee",0,0
"Tennessee.6052",2020-01-25,"Tennessee",0,0
"Tennessee.6053",2020-01-26,"Tennessee",0,0
"Tennessee.6054",2020-01-27,"Tennessee",0,0
"Tennessee.6055",2020-01-28,"Tennessee",0,0
"Tennessee.6056",2020-01-29,"Tennessee",0,0
"Tennessee.6057",2020-01-30,"Tennessee",0,0
"Tennessee.6058",2020-01-31,"Tennessee",0,0
"Tennessee.6059",2020-02-01,"Tennessee",0,0
"Tennessee.6060",2020-02-02,"Tennessee",0,0
"Tennessee.6061",2020-02-03,"Tennessee",0,0
"Tennessee.6062",2020-02-04,"Tennessee",0,0
"Tennessee.6063",2020-02-05,"Tennessee",0,0
"Tennessee.6064",2020-02-06,"Tennessee",0,0
"Tennessee.6065",2020-02-07,"Tennessee",0,0
"Tennessee.6066",2020-02-08,"Tennessee",0,0
"Tennessee.6067",2020-02-09,"Tennessee",0,0
"Tennessee.6068",2020-02-10,"Tennessee",0,0
"Tennessee.6069",2020-02-11,"Tennessee",0,0
"Tennessee.6070",2020-02-12,"Tennessee",0,0
"Tennessee.6071",2020-02-13,"Tennessee",0,0
"Tennessee.6072",2020-02-14,"Tennessee",0,0
"Tennessee.6073",2020-02-15,"Tennessee",0,0
"Tennessee.6074",2020-02-16,"Tennessee",0,0
"Tennessee.6075",2020-02-17,"Tennessee",0,0
"Tennessee.6076",2020-02-18,"Tennessee",0,0
"Tennessee.6077",2020-02-19,"Tennessee",0,0
"Tennessee.6078",2020-02-20,"Tennessee",0,0
"Tennessee.6079",2020-02-21,"Tennessee",0,0
"Tennessee.6080",2020-02-22,"Tennessee",0,0
"Tennessee.6081",2020-02-23,"Tennessee",0,0
"Tennessee.6082",2020-02-24,"Tennessee",0,0
"Tennessee.6083",2020-02-25,"Tennessee",0,0
"Tennessee.6084",2020-02-26,"Tennessee",0,0
"Tennessee.6085",2020-02-27,"Tennessee",0,0
"Tennessee.6086",2020-02-28,"Tennessee",0,0
"Tennessee.6087",2020-02-29,"Tennessee",0,0
"Tennessee.6088",2020-03-01,"Tennessee",0,0
"Tennessee.6089",2020-03-02,"Tennessee",0,0
"Tennessee.6090",2020-03-03,"Tennessee",0,0
"Tennessee.6091",2020-03-04,"Tennessee",0,0
"Tennessee.6092",2020-03-05,"Tennessee",0,0
"Tennessee.6093",2020-03-06,"Tennessee",0,0
"Tennessee.6094",2020-03-07,"Tennessee",0,0
"Tennessee.6095",2020-03-08,"Tennessee",0,0
"Tennessee.6096",2020-03-09,"Tennessee",0,0
"Tennessee.6097",2020-03-10,"Tennessee",0,0
"Tennessee.6098",2020-03-11,"Tennessee",0,0
"Tennessee.6099",2020-03-12,"Tennessee",0,0
"Tennessee.6100",2020-03-13,"Tennessee",0,0
"Tennessee.6101",2020-03-14,"Tennessee",0,0
"Tennessee.6102",2020-03-15,"Tennessee",0,0
"Tennessee.6103",2020-03-16,"Tennessee",0,0
"Tennessee.6104",2020-03-17,"Tennessee",0,0
"Tennessee.6105",2020-03-18,"Tennessee",0,0
"Tennessee.6106",2020-03-19,"Tennessee",0,0
"Tennessee.6107",2020-03-20,"Tennessee",1,1
"Tennessee.6108",2020-03-21,"Tennessee",1,0
"Tennessee.6109",2020-03-22,"Tennessee",2,1
"Tennessee.6110",2020-03-23,"Tennessee",2,0
"Tennessee.6111",2020-03-24,"Tennessee",2,0
"Tennessee.6112",2020-03-25,"Tennessee",3,1
"Tennessee.6113",2020-03-26,"Tennessee",3,0
"Tennessee.6114",2020-03-27,"Tennessee",6,3
"Tennessee.6115",2020-03-28,"Tennessee",7,1
"Tennessee.6116",2020-03-29,"Tennessee",8,1
"Tennessee.6117",2020-03-30,"Tennessee",14,6
"Tennessee.6118",2020-03-31,"Tennessee",23,9
"Tennessee.6119",2020-04-01,"Tennessee",24,1
"Tennessee.6120",2020-04-02,"Tennessee",36,12
"Tennessee.6121",2020-04-03,"Tennessee",41,5
"Tennessee.6122",2020-04-04,"Tennessee",50,9
"Tennessee.6123",2020-04-05,"Tennessee",53,3
"Tennessee.6124",2020-04-06,"Tennessee",65,12
"Tennessee.6125",2020-04-07,"Tennessee",72,7
"Tennessee.6126",2020-04-08,"Tennessee",80,8
"Tennessee.6127",2020-04-09,"Tennessee",94,14
"Tennessee.6128",2020-04-10,"Tennessee",98,4
"Tennessee.6129",2020-04-11,"Tennessee",106,8
"Tennessee.6130",2020-04-12,"Tennessee",106,0
"Tennessee.6131",2020-04-13,"Tennessee",109,3
"Tennessee.6132",2020-04-14,"Tennessee",124,15
"Tennessee.6133",2020-04-15,"Tennessee",124,0
"Tennessee.6134",2020-04-16,"Tennessee",136,12
"Tennessee.6135",2020-04-17,"Tennessee",141,5
"Tennessee.6136",2020-04-18,"Tennessee",142,1
"Tennessee.6137",2020-04-19,"Tennessee",148,6
"Tennessee.6138",2020-04-20,"Tennessee",152,4
"Tennessee.6139",2020-04-21,"Tennessee",157,5
"Tennessee.6140",2020-04-22,"Tennessee",157,0
"Tennessee.6141",2020-04-23,"Tennessee",171,14
"Tennessee.6142",2020-04-24,"Tennessee",169,-2
"Tennessee.6143",2020-04-25,"Tennessee",177,8
"Tennessee.6144",2020-04-26,"Tennessee",181,4
"Tennessee.6145",2020-04-27,"Tennessee",184,3
"Tennessee.6146",2020-04-28,"Tennessee",188,4
"Tennessee.6147",2020-04-29,"Tennessee",195,7
"Tennessee.6148",2020-04-30,"Tennessee",199,4
"Tennessee.6149",2020-05-01,"Tennessee",204,5
"Tennessee.6150",2020-05-02,"Tennessee",209,5
"Tennessee.6151",2020-05-03,"Tennessee",210,1
"Tennessee.6152",2020-05-04,"Tennessee",219,9
"Tennessee.6153",2020-05-05,"Tennessee",226,7
"Tennessee.6154",2020-05-06,"Tennessee",239,13
"Tennessee.6155",2020-05-07,"Tennessee",238,-1
"Tennessee.6156",2020-05-08,"Tennessee",242,4
"Tennessee.6157",2020-05-09,"Tennessee",242,0
"Tennessee.6158",2020-05-10,"Tennessee",243,1
"Tennessee.6159",2020-05-11,"Tennessee",251,8
"Tennessee.6160",2020-05-12,"Tennessee",266,15
"Tennessee.6161",2020-05-13,"Tennessee",273,7
"Tennessee.6162",2020-05-14,"Tennessee",287,14
"Tennessee.6163",2020-05-15,"Tennessee",290,3
"Tennessee.6164",2020-05-16,"Tennessee",295,5
"Tennessee.6165",2020-05-17,"Tennessee",298,3
"Tennessee.6166",2020-05-18,"Tennessee",301,3
"Tennessee.6167",2020-05-19,"Tennessee",305,4
"Tennessee.6168",2020-05-20,"Tennessee",305,0
"Tennessee.6169",2020-05-21,"Tennessee",313,8
"Tennessee.6170",2020-05-22,"Tennessee",315,2
"Tennessee.6171",2020-05-23,"Tennessee",329,14
"Tennessee.6172",2020-05-24,"Tennessee",336,7
"Tennessee.6173",2020-05-25,"Tennessee",338,2
"Tennessee.6174",2020-05-26,"Tennessee",343,5
"Texas.6175",2020-01-22,"Texas",0,0
"Texas.6176",2020-01-23,"Texas",0,0
"Texas.6177",2020-01-24,"Texas",0,0
"Texas.6178",2020-01-25,"Texas",0,0
"Texas.6179",2020-01-26,"Texas",0,0
"Texas.6180",2020-01-27,"Texas",0,0
"Texas.6181",2020-01-28,"Texas",0,0
"Texas.6182",2020-01-29,"Texas",0,0
"Texas.6183",2020-01-30,"Texas",0,0
"Texas.6184",2020-01-31,"Texas",0,0
"Texas.6185",2020-02-01,"Texas",0,0
"Texas.6186",2020-02-02,"Texas",0,0
"Texas.6187",2020-02-03,"Texas",0,0
"Texas.6188",2020-02-04,"Texas",0,0
"Texas.6189",2020-02-05,"Texas",0,0
"Texas.6190",2020-02-06,"Texas",0,0
"Texas.6191",2020-02-07,"Texas",0,0
"Texas.6192",2020-02-08,"Texas",0,0
"Texas.6193",2020-02-09,"Texas",0,0
"Texas.6194",2020-02-10,"Texas",0,0
"Texas.6195",2020-02-11,"Texas",0,0
"Texas.6196",2020-02-12,"Texas",0,0
"Texas.6197",2020-02-13,"Texas",0,0
"Texas.6198",2020-02-14,"Texas",0,0
"Texas.6199",2020-02-15,"Texas",0,0
"Texas.6200",2020-02-16,"Texas",0,0
"Texas.6201",2020-02-17,"Texas",0,0
"Texas.6202",2020-02-18,"Texas",0,0
"Texas.6203",2020-02-19,"Texas",0,0
"Texas.6204",2020-02-20,"Texas",0,0
"Texas.6205",2020-02-21,"Texas",0,0
"Texas.6206",2020-02-22,"Texas",0,0
"Texas.6207",2020-02-23,"Texas",0,0
"Texas.6208",2020-02-24,"Texas",0,0
"Texas.6209",2020-02-25,"Texas",0,0
"Texas.6210",2020-02-26,"Texas",0,0
"Texas.6211",2020-02-27,"Texas",0,0
"Texas.6212",2020-02-28,"Texas",0,0
"Texas.6213",2020-02-29,"Texas",0,0
"Texas.6214",2020-03-01,"Texas",0,0
"Texas.6215",2020-03-02,"Texas",0,0
"Texas.6216",2020-03-03,"Texas",0,0
"Texas.6217",2020-03-04,"Texas",0,0
"Texas.6218",2020-03-05,"Texas",0,0
"Texas.6219",2020-03-06,"Texas",0,0
"Texas.6220",2020-03-07,"Texas",0,0
"Texas.6221",2020-03-08,"Texas",0,0
"Texas.6222",2020-03-09,"Texas",0,0
"Texas.6223",2020-03-10,"Texas",0,0
"Texas.6224",2020-03-11,"Texas",0,0
"Texas.6225",2020-03-12,"Texas",0,0
"Texas.6226",2020-03-13,"Texas",0,0
"Texas.6227",2020-03-14,"Texas",0,0
"Texas.6228",2020-03-15,"Texas",0,0
"Texas.6229",2020-03-16,"Texas",0,0
"Texas.6230",2020-03-17,"Texas",1,1
"Texas.6231",2020-03-18,"Texas",3,2
"Texas.6232",2020-03-19,"Texas",5,2
"Texas.6233",2020-03-20,"Texas",4,-1
"Texas.6234",2020-03-21,"Texas",5,1
"Texas.6235",2020-03-22,"Texas",7,2
"Texas.6236",2020-03-23,"Texas",9,2
"Texas.6237",2020-03-24,"Texas",12,3
"Texas.6238",2020-03-25,"Texas",15,3
"Texas.6239",2020-03-26,"Texas",21,6
"Texas.6240",2020-03-27,"Texas",26,5
"Texas.6241",2020-03-28,"Texas",30,4
"Texas.6242",2020-03-29,"Texas",37,7
"Texas.6243",2020-03-30,"Texas",45,8
"Texas.6244",2020-03-31,"Texas",54,9
"Texas.6245",2020-04-01,"Texas",66,12
"Texas.6246",2020-04-02,"Texas",77,11
"Texas.6247",2020-04-03,"Texas",100,23
"Texas.6248",2020-04-04,"Texas",116,16
"Texas.6249",2020-04-05,"Texas",136,20
"Texas.6250",2020-04-06,"Texas",150,14
"Texas.6251",2020-04-07,"Texas",160,10
"Texas.6252",2020-04-08,"Texas",189,29
"Texas.6253",2020-04-09,"Texas",210,21
"Texas.6254",2020-04-10,"Texas",238,28
"Texas.6255",2020-04-11,"Texas",266,28
"Texas.6256",2020-04-12,"Texas",283,17
"Texas.6257",2020-04-13,"Texas",305,22
"Texas.6258",2020-04-14,"Texas",342,37
"Texas.6259",2020-04-15,"Texas",375,33
"Texas.6260",2020-04-16,"Texas",414,39
"Texas.6261",2020-04-17,"Texas",451,37
"Texas.6262",2020-04-18,"Texas",476,25
"Texas.6263",2020-04-19,"Texas",490,14
"Texas.6264",2020-04-20,"Texas",507,17
"Texas.6265",2020-04-21,"Texas",533,26
"Texas.6266",2020-04-22,"Texas",556,23
"Texas.6267",2020-04-23,"Texas",604,48
"Texas.6268",2020-04-24,"Texas",624,20
"Texas.6269",2020-04-25,"Texas",638,14
"Texas.6270",2020-04-26,"Texas",651,13
"Texas.6271",2020-04-27,"Texas",666,15
"Texas.6272",2020-04-28,"Texas",719,53
"Texas.6273",2020-04-29,"Texas",754,35
"Texas.6274",2020-04-30,"Texas",812,58
"Texas.6275",2020-05-01,"Texas",840,28
"Texas.6276",2020-05-02,"Texas",863,23
"Texas.6277",2020-05-03,"Texas",878,15
"Texas.6278",2020-05-04,"Texas",901,23
"Texas.6279",2020-05-05,"Texas",925,24
"Texas.6280",2020-05-06,"Texas",954,29
"Texas.6281",2020-05-07,"Texas",985,31
"Texas.6282",2020-05-08,"Texas",1025,40
"Texas.6283",2020-05-09,"Texas",1066,41
"Texas.6284",2020-05-10,"Texas",1094,28
"Texas.6285",2020-05-11,"Texas",1117,23
"Texas.6286",2020-05-12,"Texas",1146,29
"Texas.6287",2020-05-13,"Texas",1172,26
"Texas.6288",2020-05-14,"Texas",1235,63
"Texas.6289",2020-05-15,"Texas",1280,45
"Texas.6290",2020-05-16,"Texas",1318,38
"Texas.6291",2020-05-17,"Texas",1343,25
"Texas.6292",2020-05-18,"Texas",1350,7
"Texas.6293",2020-05-19,"Texas",1388,38
"Texas.6294",2020-05-20,"Texas",1426,38
"Texas.6295",2020-05-21,"Texas",1460,34
"Texas.6296",2020-05-22,"Texas",1470,10
"Texas.6297",2020-05-23,"Texas",1478,8
"Texas.6298",2020-05-24,"Texas",1528,50
"Texas.6299",2020-05-25,"Texas",1533,5
"Texas.6300",2020-05-26,"Texas",1546,13
"Utah.6301",2020-01-22,"Utah",0,0
"Utah.6302",2020-01-23,"Utah",0,0
"Utah.6303",2020-01-24,"Utah",0,0
"Utah.6304",2020-01-25,"Utah",0,0
"Utah.6305",2020-01-26,"Utah",0,0
"Utah.6306",2020-01-27,"Utah",0,0
"Utah.6307",2020-01-28,"Utah",0,0
"Utah.6308",2020-01-29,"Utah",0,0
"Utah.6309",2020-01-30,"Utah",0,0
"Utah.6310",2020-01-31,"Utah",0,0
"Utah.6311",2020-02-01,"Utah",0,0
"Utah.6312",2020-02-02,"Utah",0,0
"Utah.6313",2020-02-03,"Utah",0,0
"Utah.6314",2020-02-04,"Utah",0,0
"Utah.6315",2020-02-05,"Utah",0,0
"Utah.6316",2020-02-06,"Utah",0,0
"Utah.6317",2020-02-07,"Utah",0,0
"Utah.6318",2020-02-08,"Utah",0,0
"Utah.6319",2020-02-09,"Utah",0,0
"Utah.6320",2020-02-10,"Utah",0,0
"Utah.6321",2020-02-11,"Utah",0,0
"Utah.6322",2020-02-12,"Utah",0,0
"Utah.6323",2020-02-13,"Utah",0,0
"Utah.6324",2020-02-14,"Utah",0,0
"Utah.6325",2020-02-15,"Utah",0,0
"Utah.6326",2020-02-16,"Utah",0,0
"Utah.6327",2020-02-17,"Utah",0,0
"Utah.6328",2020-02-18,"Utah",0,0
"Utah.6329",2020-02-19,"Utah",0,0
"Utah.6330",2020-02-20,"Utah",0,0
"Utah.6331",2020-02-21,"Utah",0,0
"Utah.6332",2020-02-22,"Utah",0,0
"Utah.6333",2020-02-23,"Utah",0,0
"Utah.6334",2020-02-24,"Utah",0,0
"Utah.6335",2020-02-25,"Utah",0,0
"Utah.6336",2020-02-26,"Utah",0,0
"Utah.6337",2020-02-27,"Utah",0,0
"Utah.6338",2020-02-28,"Utah",0,0
"Utah.6339",2020-02-29,"Utah",0,0
"Utah.6340",2020-03-01,"Utah",0,0
"Utah.6341",2020-03-02,"Utah",0,0
"Utah.6342",2020-03-03,"Utah",0,0
"Utah.6343",2020-03-04,"Utah",0,0
"Utah.6344",2020-03-05,"Utah",0,0
"Utah.6345",2020-03-06,"Utah",0,0
"Utah.6346",2020-03-07,"Utah",0,0
"Utah.6347",2020-03-08,"Utah",0,0
"Utah.6348",2020-03-09,"Utah",0,0
"Utah.6349",2020-03-10,"Utah",0,0
"Utah.6350",2020-03-11,"Utah",0,0
"Utah.6351",2020-03-12,"Utah",0,0
"Utah.6352",2020-03-13,"Utah",0,0
"Utah.6353",2020-03-14,"Utah",0,0
"Utah.6354",2020-03-15,"Utah",0,0
"Utah.6355",2020-03-16,"Utah",0,0
"Utah.6356",2020-03-17,"Utah",0,0
"Utah.6357",2020-03-18,"Utah",0,0
"Utah.6358",2020-03-19,"Utah",0,0
"Utah.6359",2020-03-20,"Utah",0,0
"Utah.6360",2020-03-21,"Utah",0,0
"Utah.6361",2020-03-22,"Utah",1,1
"Utah.6362",2020-03-23,"Utah",1,0
"Utah.6363",2020-03-24,"Utah",1,0
"Utah.6364",2020-03-25,"Utah",1,0
"Utah.6365",2020-03-26,"Utah",1,0
"Utah.6366",2020-03-27,"Utah",1,0
"Utah.6367",2020-03-28,"Utah",1,0
"Utah.6368",2020-03-29,"Utah",2,1
"Utah.6369",2020-03-30,"Utah",4,2
"Utah.6370",2020-03-31,"Utah",5,1
"Utah.6371",2020-04-01,"Utah",5,0
"Utah.6372",2020-04-02,"Utah",7,2
"Utah.6373",2020-04-03,"Utah",7,0
"Utah.6374",2020-04-04,"Utah",8,1
"Utah.6375",2020-04-05,"Utah",8,0
"Utah.6376",2020-04-06,"Utah",13,5
"Utah.6377",2020-04-07,"Utah",13,0
"Utah.6378",2020-04-08,"Utah",13,0
"Utah.6379",2020-04-09,"Utah",13,0
"Utah.6380",2020-04-10,"Utah",17,4
"Utah.6381",2020-04-11,"Utah",18,1
"Utah.6382",2020-04-12,"Utah",18,0
"Utah.6383",2020-04-13,"Utah",13,-5
"Utah.6384",2020-04-14,"Utah",18,5
"Utah.6385",2020-04-15,"Utah",20,2
"Utah.6386",2020-04-16,"Utah",20,0
"Utah.6387",2020-04-17,"Utah",23,3
"Utah.6388",2020-04-18,"Utah",25,2
"Utah.6389",2020-04-19,"Utah",27,2
"Utah.6390",2020-04-20,"Utah",28,1
"Utah.6391",2020-04-21,"Utah",32,4
"Utah.6392",2020-04-22,"Utah",32,0
"Utah.6393",2020-04-23,"Utah",35,3
"Utah.6394",2020-04-24,"Utah",39,4
"Utah.6395",2020-04-25,"Utah",41,2
"Utah.6396",2020-04-26,"Utah",41,0
"Utah.6397",2020-04-27,"Utah",41,0
"Utah.6398",2020-04-28,"Utah",41,0
"Utah.6399",2020-04-29,"Utah",45,4
"Utah.6400",2020-04-30,"Utah",46,1
"Utah.6401",2020-05-01,"Utah",46,0
"Utah.6402",2020-05-02,"Utah",49,3
"Utah.6403",2020-05-03,"Utah",50,1
"Utah.6404",2020-05-04,"Utah",50,0
"Utah.6405",2020-05-05,"Utah",56,6
"Utah.6406",2020-05-06,"Utah",58,2
"Utah.6407",2020-05-07,"Utah",61,3
"Utah.6408",2020-05-08,"Utah",61,0
"Utah.6409",2020-05-09,"Utah",66,5
"Utah.6410",2020-05-10,"Utah",67,1
"Utah.6411",2020-05-11,"Utah",68,1
"Utah.6412",2020-05-12,"Utah",73,5
"Utah.6413",2020-05-13,"Utah",75,2
"Utah.6414",2020-05-14,"Utah",75,0
"Utah.6415",2020-05-15,"Utah",77,2
"Utah.6416",2020-05-16,"Utah",78,1
"Utah.6417",2020-05-17,"Utah",80,2
"Utah.6418",2020-05-18,"Utah",80,0
"Utah.6419",2020-05-19,"Utah",88,8
"Utah.6420",2020-05-20,"Utah",90,2
"Utah.6421",2020-05-21,"Utah",92,2
"Utah.6422",2020-05-22,"Utah",93,1
"Utah.6423",2020-05-23,"Utah",97,4
"Utah.6424",2020-05-24,"Utah",97,0
"Utah.6425",2020-05-25,"Utah",98,1
"Utah.6426",2020-05-26,"Utah",101,3
"Vermont.6427",2020-01-22,"Vermont",0,0
"Vermont.6428",2020-01-23,"Vermont",0,0
"Vermont.6429",2020-01-24,"Vermont",0,0
"Vermont.6430",2020-01-25,"Vermont",0,0
"Vermont.6431",2020-01-26,"Vermont",0,0
"Vermont.6432",2020-01-27,"Vermont",0,0
"Vermont.6433",2020-01-28,"Vermont",0,0
"Vermont.6434",2020-01-29,"Vermont",0,0
"Vermont.6435",2020-01-30,"Vermont",0,0
