"","date","state","cum_death","daily_death"
"South Carolina.5534",2020-03-21,"South Carolina",3,0
"South Carolina.5535",2020-03-22,"South Carolina",3,0
"South Carolina.5536",2020-03-23,"South Carolina",5,2
"South Carolina.5537",2020-03-24,"South Carolina",5,0
"South Carolina.5538",2020-03-25,"South Carolina",7,2
"South Carolina.5539",2020-03-26,"South Carolina",9,2
"South Carolina.5540",2020-03-27,"South Carolina",13,4
"South Carolina.5541",2020-03-28,"South Carolina",15,2
"South Carolina.5542",2020-03-29,"South Carolina",16,1
"South Carolina.5543",2020-03-30,"South Carolina",18,2
"South Carolina.5544",2020-03-31,"South Carolina",22,4
"South Carolina.5545",2020-04-01,"South Carolina",26,4
"South Carolina.5546",2020-04-02,"South Carolina",31,5
"South Carolina.5547",2020-04-03,"South Carolina",34,3
"South Carolina.5548",2020-04-04,"South Carolina",40,6
"South Carolina.5549",2020-04-05,"South Carolina",44,4
"South Carolina.5550",2020-04-06,"South Carolina",48,4
"South Carolina.5551",2020-04-07,"South Carolina",51,3
"South Carolina.5552",2020-04-08,"South Carolina",51,0
"South Carolina.5553",2020-04-09,"South Carolina",67,16
"South Carolina.5554",2020-04-10,"South Carolina",72,5
"South Carolina.5555",2020-04-11,"South Carolina",80,8
"South Carolina.5556",2020-04-12,"South Carolina",82,2
"South Carolina.5557",2020-04-13,"South Carolina",82,0
"South Carolina.5558",2020-04-14,"South Carolina",97,15
"South Carolina.5559",2020-04-15,"South Carolina",106,9
"South Carolina.5560",2020-04-16,"South Carolina",111,5
"South Carolina.5561",2020-04-17,"South Carolina",116,5
"South Carolina.5562",2020-04-18,"South Carolina",119,3
"South Carolina.5563",2020-04-19,"South Carolina",120,1
"South Carolina.5564",2020-04-20,"South Carolina",123,3
"South Carolina.5565",2020-04-21,"South Carolina",124,1
"South Carolina.5566",2020-04-22,"South Carolina",140,16
"South Carolina.5567",2020-04-23,"South Carolina",150,10
"South Carolina.5568",2020-04-24,"South Carolina",157,7
"South Carolina.5569",2020-04-25,"South Carolina",166,9
"South Carolina.5570",2020-04-26,"South Carolina",174,8
"South Carolina.5571",2020-04-27,"South Carolina",177,3
"South Carolina.5572",2020-04-28,"South Carolina",192,15
"South Carolina.5573",2020-04-29,"South Carolina",231,39
"South Carolina.5574",2020-04-30,"South Carolina",244,13
"South Carolina.5575",2020-05-01,"South Carolina",256,12
"South Carolina.5576",2020-05-02,"South Carolina",267,11
"South Carolina.5577",2020-05-03,"South Carolina",275,8
"South Carolina.5578",2020-05-04,"South Carolina",283,8
"South Carolina.5579",2020-05-05,"South Carolina",296,13
"South Carolina.5580",2020-05-06,"South Carolina",305,9
"South Carolina.5581",2020-05-07,"South Carolina",316,11
"South Carolina.5582",2020-05-08,"South Carolina",320,4
"South Carolina.5583",2020-05-09,"South Carolina",330,10
"South Carolina.5584",2020-05-10,"South Carolina",331,1
"South Carolina.5585",2020-05-11,"South Carolina",346,15
"South Carolina.5586",2020-05-12,"South Carolina",355,9
"South Carolina.5587",2020-05-13,"South Carolina",362,7
"South Carolina.5588",2020-05-14,"South Carolina",371,9
"South Carolina.5589",2020-05-15,"South Carolina",380,9
"South Carolina.5590",2020-05-16,"South Carolina",380,0
"South Carolina.5591",2020-05-17,"South Carolina",385,5
"South Carolina.5592",2020-05-18,"South Carolina",391,6
"South Carolina.5593",2020-05-19,"South Carolina",399,8
"South Dakota.5594",2020-01-22,"South Dakota",0,0
"South Dakota.5595",2020-01-23,"South Dakota",0,0
"South Dakota.5596",2020-01-24,"South Dakota",0,0
"South Dakota.5597",2020-01-25,"South Dakota",0,0
"South Dakota.5598",2020-01-26,"South Dakota",0,0
"South Dakota.5599",2020-01-27,"South Dakota",0,0
"South Dakota.5600",2020-01-28,"South Dakota",0,0
"South Dakota.5601",2020-01-29,"South Dakota",0,0
"South Dakota.5602",2020-01-30,"South Dakota",0,0
"South Dakota.5603",2020-01-31,"South Dakota",0,0
"South Dakota.5604",2020-02-01,"South Dakota",0,0
"South Dakota.5605",2020-02-02,"South Dakota",0,0
"South Dakota.5606",2020-02-03,"South Dakota",0,0
"South Dakota.5607",2020-02-04,"South Dakota",0,0
"South Dakota.5608",2020-02-05,"South Dakota",0,0
"South Dakota.5609",2020-02-06,"South Dakota",0,0
"South Dakota.5610",2020-02-07,"South Dakota",0,0
"South Dakota.5611",2020-02-08,"South Dakota",0,0
"South Dakota.5612",2020-02-09,"South Dakota",0,0
"South Dakota.5613",2020-02-10,"South Dakota",0,0
"South Dakota.5614",2020-02-11,"South Dakota",0,0
"South Dakota.5615",2020-02-12,"South Dakota",0,0
"South Dakota.5616",2020-02-13,"South Dakota",0,0
"South Dakota.5617",2020-02-14,"South Dakota",0,0
"South Dakota.5618",2020-02-15,"South Dakota",0,0
"South Dakota.5619",2020-02-16,"South Dakota",0,0
"South Dakota.5620",2020-02-17,"South Dakota",0,0
"South Dakota.5621",2020-02-18,"South Dakota",0,0
"South Dakota.5622",2020-02-19,"South Dakota",0,0
"South Dakota.5623",2020-02-20,"South Dakota",0,0
"South Dakota.5624",2020-02-21,"South Dakota",0,0
"South Dakota.5625",2020-02-22,"South Dakota",0,0
"South Dakota.5626",2020-02-23,"South Dakota",0,0
"South Dakota.5627",2020-02-24,"South Dakota",0,0
"South Dakota.5628",2020-02-25,"South Dakota",0,0
"South Dakota.5629",2020-02-26,"South Dakota",0,0
"South Dakota.5630",2020-02-27,"South Dakota",0,0
"South Dakota.5631",2020-02-28,"South Dakota",0,0
"South Dakota.5632",2020-02-29,"South Dakota",0,0
"South Dakota.5633",2020-03-01,"South Dakota",0,0
"South Dakota.5634",2020-03-02,"South Dakota",0,0
"South Dakota.5635",2020-03-03,"South Dakota",0,0
"South Dakota.5636",2020-03-04,"South Dakota",0,0
"South Dakota.5637",2020-03-05,"South Dakota",0,0
"South Dakota.5638",2020-03-06,"South Dakota",0,0
"South Dakota.5639",2020-03-07,"South Dakota",0,0
"South Dakota.5640",2020-03-08,"South Dakota",0,0
"South Dakota.5641",2020-03-09,"South Dakota",0,0
"South Dakota.5642",2020-03-10,"South Dakota",0,0
"South Dakota.5643",2020-03-11,"South Dakota",1,1
"South Dakota.5644",2020-03-12,"South Dakota",1,0
"South Dakota.5645",2020-03-13,"South Dakota",1,0
"South Dakota.5646",2020-03-14,"South Dakota",1,0
"South Dakota.5647",2020-03-15,"South Dakota",1,0
"South Dakota.5648",2020-03-16,"South Dakota",1,0
"South Dakota.5649",2020-03-17,"South Dakota",1,0
"South Dakota.5650",2020-03-18,"South Dakota",1,0
"South Dakota.5651",2020-03-19,"South Dakota",1,0
"South Dakota.5652",2020-03-20,"South Dakota",1,0
"South Dakota.5653",2020-03-21,"South Dakota",1,0
"South Dakota.5654",2020-03-22,"South Dakota",1,0
"South Dakota.5655",2020-03-23,"South Dakota",1,0
"South Dakota.5656",2020-03-24,"South Dakota",1,0
"South Dakota.5657",2020-03-25,"South Dakota",1,0
"South Dakota.5658",2020-03-26,"South Dakota",1,0
"South Dakota.5659",2020-03-27,"South Dakota",1,0
"South Dakota.5660",2020-03-28,"South Dakota",1,0
"South Dakota.5661",2020-03-29,"South Dakota",1,0
"South Dakota.5662",2020-03-30,"South Dakota",1,0
"South Dakota.5663",2020-03-31,"South Dakota",1,0
"South Dakota.5664",2020-04-01,"South Dakota",2,1
"South Dakota.5665",2020-04-02,"South Dakota",2,0
"South Dakota.5666",2020-04-03,"South Dakota",2,0
"South Dakota.5667",2020-04-04,"South Dakota",2,0
"South Dakota.5668",2020-04-05,"South Dakota",2,0
"South Dakota.5669",2020-04-06,"South Dakota",4,2
"South Dakota.5670",2020-04-07,"South Dakota",6,2
"South Dakota.5671",2020-04-08,"South Dakota",6,0
"South Dakota.5672",2020-04-09,"South Dakota",6,0
"South Dakota.5673",2020-04-10,"South Dakota",6,0
"South Dakota.5674",2020-04-11,"South Dakota",6,0
"South Dakota.5675",2020-04-12,"South Dakota",6,0
"South Dakota.5676",2020-04-13,"South Dakota",6,0
"South Dakota.5677",2020-04-14,"South Dakota",6,0
"South Dakota.5678",2020-04-15,"South Dakota",6,0
"South Dakota.5679",2020-04-16,"South Dakota",7,1
"South Dakota.5680",2020-04-17,"South Dakota",7,0
"South Dakota.5681",2020-04-18,"South Dakota",7,0
"South Dakota.5682",2020-04-19,"South Dakota",7,0
"South Dakota.5683",2020-04-20,"South Dakota",7,0
"South Dakota.5684",2020-04-21,"South Dakota",8,1
"South Dakota.5685",2020-04-22,"South Dakota",9,1
"South Dakota.5686",2020-04-23,"South Dakota",9,0
"South Dakota.5687",2020-04-24,"South Dakota",10,1
"South Dakota.5688",2020-04-25,"South Dakota",10,0
"South Dakota.5689",2020-04-26,"South Dakota",11,1
"South Dakota.5690",2020-04-27,"South Dakota",11,0
"South Dakota.5691",2020-04-28,"South Dakota",11,0
"South Dakota.5692",2020-04-29,"South Dakota",13,2
"South Dakota.5693",2020-04-30,"South Dakota",17,4
"South Dakota.5694",2020-05-01,"South Dakota",21,4
"South Dakota.5695",2020-05-02,"South Dakota",21,0
"South Dakota.5696",2020-05-03,"South Dakota",21,0
"South Dakota.5697",2020-05-04,"South Dakota",21,0
"South Dakota.5698",2020-05-05,"South Dakota",24,3
"South Dakota.5699",2020-05-06,"South Dakota",29,5
"South Dakota.5700",2020-05-07,"South Dakota",31,2
"South Dakota.5701",2020-05-08,"South Dakota",31,0
"South Dakota.5702",2020-05-09,"South Dakota",34,3
"South Dakota.5703",2020-05-10,"South Dakota",34,0
"South Dakota.5704",2020-05-11,"South Dakota",34,0
"South Dakota.5705",2020-05-12,"South Dakota",39,5
"South Dakota.5706",2020-05-13,"South Dakota",39,0
"South Dakota.5707",2020-05-14,"South Dakota",43,4
"South Dakota.5708",2020-05-15,"South Dakota",44,1
"South Dakota.5709",2020-05-16,"South Dakota",44,0
"South Dakota.5710",2020-05-17,"South Dakota",44,0
"South Dakota.5711",2020-05-18,"South Dakota",44,0
"South Dakota.5712",2020-05-19,"South Dakota",46,2
"Tennessee.5713",2020-01-22,"Tennessee",0,0
"Tennessee.5714",2020-01-23,"Tennessee",0,0
"Tennessee.5715",2020-01-24,"Tennessee",0,0
"Tennessee.5716",2020-01-25,"Tennessee",0,0
"Tennessee.5717",2020-01-26,"Tennessee",0,0
"Tennessee.5718",2020-01-27,"Tennessee",0,0
"Tennessee.5719",2020-01-28,"Tennessee",0,0
"Tennessee.5720",2020-01-29,"Tennessee",0,0
"Tennessee.5721",2020-01-30,"Tennessee",0,0
"Tennessee.5722",2020-01-31,"Tennessee",0,0
"Tennessee.5723",2020-02-01,"Tennessee",0,0
"Tennessee.5724",2020-02-02,"Tennessee",0,0
"Tennessee.5725",2020-02-03,"Tennessee",0,0
"Tennessee.5726",2020-02-04,"Tennessee",0,0
"Tennessee.5727",2020-02-05,"Tennessee",0,0
"Tennessee.5728",2020-02-06,"Tennessee",0,0
"Tennessee.5729",2020-02-07,"Tennessee",0,0
"Tennessee.5730",2020-02-08,"Tennessee",0,0
"Tennessee.5731",2020-02-09,"Tennessee",0,0
"Tennessee.5732",2020-02-10,"Tennessee",0,0
"Tennessee.5733",2020-02-11,"Tennessee",0,0
"Tennessee.5734",2020-02-12,"Tennessee",0,0
"Tennessee.5735",2020-02-13,"Tennessee",0,0
"Tennessee.5736",2020-02-14,"Tennessee",0,0
"Tennessee.5737",2020-02-15,"Tennessee",0,0
"Tennessee.5738",2020-02-16,"Tennessee",0,0
"Tennessee.5739",2020-02-17,"Tennessee",0,0
"Tennessee.5740",2020-02-18,"Tennessee",0,0
"Tennessee.5741",2020-02-19,"Tennessee",0,0
"Tennessee.5742",2020-02-20,"Tennessee",0,0
"Tennessee.5743",2020-02-21,"Tennessee",0,0
"Tennessee.5744",2020-02-22,"Tennessee",0,0
"Tennessee.5745",2020-02-23,"Tennessee",0,0
"Tennessee.5746",2020-02-24,"Tennessee",0,0
"Tennessee.5747",2020-02-25,"Tennessee",0,0
"Tennessee.5748",2020-02-26,"Tennessee",0,0
"Tennessee.5749",2020-02-27,"Tennessee",0,0
"Tennessee.5750",2020-02-28,"Tennessee",0,0
"Tennessee.5751",2020-02-29,"Tennessee",0,0
"Tennessee.5752",2020-03-01,"Tennessee",0,0
"Tennessee.5753",2020-03-02,"Tennessee",0,0
"Tennessee.5754",2020-03-03,"Tennessee",0,0
"Tennessee.5755",2020-03-04,"Tennessee",0,0
"Tennessee.5756",2020-03-05,"Tennessee",0,0
"Tennessee.5757",2020-03-06,"Tennessee",0,0
"Tennessee.5758",2020-03-07,"Tennessee",0,0
"Tennessee.5759",2020-03-08,"Tennessee",0,0
"Tennessee.5760",2020-03-09,"Tennessee",0,0
"Tennessee.5761",2020-03-10,"Tennessee",0,0
"Tennessee.5762",2020-03-11,"Tennessee",0,0
"Tennessee.5763",2020-03-12,"Tennessee",0,0
"Tennessee.5764",2020-03-13,"Tennessee",0,0
"Tennessee.5765",2020-03-14,"Tennessee",0,0
"Tennessee.5766",2020-03-15,"Tennessee",0,0
"Tennessee.5767",2020-03-16,"Tennessee",0,0
"Tennessee.5768",2020-03-17,"Tennessee",0,0
"Tennessee.5769",2020-03-18,"Tennessee",0,0
"Tennessee.5770",2020-03-19,"Tennessee",0,0
"Tennessee.5771",2020-03-20,"Tennessee",1,1
"Tennessee.5772",2020-03-21,"Tennessee",1,0
"Tennessee.5773",2020-03-22,"Tennessee",2,1
"Tennessee.5774",2020-03-23,"Tennessee",2,0
"Tennessee.5775",2020-03-24,"Tennessee",2,0
"Tennessee.5776",2020-03-25,"Tennessee",3,1
"Tennessee.5777",2020-03-26,"Tennessee",3,0
"Tennessee.5778",2020-03-27,"Tennessee",6,3
"Tennessee.5779",2020-03-28,"Tennessee",7,1
"Tennessee.5780",2020-03-29,"Tennessee",8,1
"Tennessee.5781",2020-03-30,"Tennessee",14,6
"Tennessee.5782",2020-03-31,"Tennessee",23,9
"Tennessee.5783",2020-04-01,"Tennessee",24,1
"Tennessee.5784",2020-04-02,"Tennessee",36,12
"Tennessee.5785",2020-04-03,"Tennessee",41,5
"Tennessee.5786",2020-04-04,"Tennessee",50,9
"Tennessee.5787",2020-04-05,"Tennessee",53,3
"Tennessee.5788",2020-04-06,"Tennessee",65,12
"Tennessee.5789",2020-04-07,"Tennessee",72,7
"Tennessee.5790",2020-04-08,"Tennessee",80,8
"Tennessee.5791",2020-04-09,"Tennessee",94,14
"Tennessee.5792",2020-04-10,"Tennessee",98,4
"Tennessee.5793",2020-04-11,"Tennessee",106,8
"Tennessee.5794",2020-04-12,"Tennessee",106,0
"Tennessee.5795",2020-04-13,"Tennessee",109,3
"Tennessee.5796",2020-04-14,"Tennessee",124,15
"Tennessee.5797",2020-04-15,"Tennessee",124,0
"Tennessee.5798",2020-04-16,"Tennessee",136,12
"Tennessee.5799",2020-04-17,"Tennessee",141,5
"Tennessee.5800",2020-04-18,"Tennessee",142,1
"Tennessee.5801",2020-04-19,"Tennessee",148,6
"Tennessee.5802",2020-04-20,"Tennessee",152,4
"Tennessee.5803",2020-04-21,"Tennessee",157,5
"Tennessee.5804",2020-04-22,"Tennessee",157,0
"Tennessee.5805",2020-04-23,"Tennessee",171,14
"Tennessee.5806",2020-04-24,"Tennessee",169,-2
"Tennessee.5807",2020-04-25,"Tennessee",177,8
"Tennessee.5808",2020-04-26,"Tennessee",181,4
"Tennessee.5809",2020-04-27,"Tennessee",184,3
"Tennessee.5810",2020-04-28,"Tennessee",188,4
"Tennessee.5811",2020-04-29,"Tennessee",195,7
"Tennessee.5812",2020-04-30,"Tennessee",199,4
"Tennessee.5813",2020-05-01,"Tennessee",204,5
"Tennessee.5814",2020-05-02,"Tennessee",209,5
"Tennessee.5815",2020-05-03,"Tennessee",210,1
"Tennessee.5816",2020-05-04,"Tennessee",219,9
"Tennessee.5817",2020-05-05,"Tennessee",226,7
"Tennessee.5818",2020-05-06,"Tennessee",239,13
"Tennessee.5819",2020-05-07,"Tennessee",238,-1
"Tennessee.5820",2020-05-08,"Tennessee",242,4
"Tennessee.5821",2020-05-09,"Tennessee",242,0
"Tennessee.5822",2020-05-10,"Tennessee",243,1
"Tennessee.5823",2020-05-11,"Tennessee",251,8
"Tennessee.5824",2020-05-12,"Tennessee",266,15
"Tennessee.5825",2020-05-13,"Tennessee",273,7
"Tennessee.5826",2020-05-14,"Tennessee",287,14
"Tennessee.5827",2020-05-15,"Tennessee",290,3
"Tennessee.5828",2020-05-16,"Tennessee",295,5
"Tennessee.5829",2020-05-17,"Tennessee",298,3
"Tennessee.5830",2020-05-18,"Tennessee",301,3
"Tennessee.5831",2020-05-19,"Tennessee",305,4
"Texas.5832",2020-01-22,"Texas",0,0
"Texas.5833",2020-01-23,"Texas",0,0
"Texas.5834",2020-01-24,"Texas",0,0
"Texas.5835",2020-01-25,"Texas",0,0
"Texas.5836",2020-01-26,"Texas",0,0
"Texas.5837",2020-01-27,"Texas",0,0
"Texas.5838",2020-01-28,"Texas",0,0
"Texas.5839",2020-01-29,"Texas",0,0
"Texas.5840",2020-01-30,"Texas",0,0
"Texas.5841",2020-01-31,"Texas",0,0
"Texas.5842",2020-02-01,"Texas",0,0
"Texas.5843",2020-02-02,"Texas",0,0
"Texas.5844",2020-02-03,"Texas",0,0
"Texas.5845",2020-02-04,"Texas",0,0
"Texas.5846",2020-02-05,"Texas",0,0
"Texas.5847",2020-02-06,"Texas",0,0
"Texas.5848",2020-02-07,"Texas",0,0
"Texas.5849",2020-02-08,"Texas",0,0
"Texas.5850",2020-02-09,"Texas",0,0
"Texas.5851",2020-02-10,"Texas",0,0
"Texas.5852",2020-02-11,"Texas",0,0
"Texas.5853",2020-02-12,"Texas",0,0
"Texas.5854",2020-02-13,"Texas",0,0
"Texas.5855",2020-02-14,"Texas",0,0
"Texas.5856",2020-02-15,"Texas",0,0
"Texas.5857",2020-02-16,"Texas",0,0
"Texas.5858",2020-02-17,"Texas",0,0
"Texas.5859",2020-02-18,"Texas",0,0
"Texas.5860",2020-02-19,"Texas",0,0
"Texas.5861",2020-02-20,"Texas",0,0
"Texas.5862",2020-02-21,"Texas",0,0
"Texas.5863",2020-02-22,"Texas",0,0
"Texas.5864",2020-02-23,"Texas",0,0
"Texas.5865",2020-02-24,"Texas",0,0
"Texas.5866",2020-02-25,"Texas",0,0
"Texas.5867",2020-02-26,"Texas",0,0
"Texas.5868",2020-02-27,"Texas",0,0
"Texas.5869",2020-02-28,"Texas",0,0
"Texas.5870",2020-02-29,"Texas",0,0
"Texas.5871",2020-03-01,"Texas",0,0
"Texas.5872",2020-03-02,"Texas",0,0
"Texas.5873",2020-03-03,"Texas",0,0
"Texas.5874",2020-03-04,"Texas",0,0
"Texas.5875",2020-03-05,"Texas",0,0
"Texas.5876",2020-03-06,"Texas",0,0
"Texas.5877",2020-03-07,"Texas",0,0
"Texas.5878",2020-03-08,"Texas",0,0
"Texas.5879",2020-03-09,"Texas",0,0
"Texas.5880",2020-03-10,"Texas",0,0
"Texas.5881",2020-03-11,"Texas",0,0
"Texas.5882",2020-03-12,"Texas",0,0
"Texas.5883",2020-03-13,"Texas",0,0
"Texas.5884",2020-03-14,"Texas",0,0
"Texas.5885",2020-03-15,"Texas",0,0
"Texas.5886",2020-03-16,"Texas",0,0
"Texas.5887",2020-03-17,"Texas",1,1
"Texas.5888",2020-03-18,"Texas",3,2
"Texas.5889",2020-03-19,"Texas",5,2
"Texas.5890",2020-03-20,"Texas",4,-1
"Texas.5891",2020-03-21,"Texas",5,1
"Texas.5892",2020-03-22,"Texas",7,2
"Texas.5893",2020-03-23,"Texas",9,2
"Texas.5894",2020-03-24,"Texas",12,3
"Texas.5895",2020-03-25,"Texas",15,3
"Texas.5896",2020-03-26,"Texas",21,6
"Texas.5897",2020-03-27,"Texas",26,5
"Texas.5898",2020-03-28,"Texas",30,4
"Texas.5899",2020-03-29,"Texas",37,7
"Texas.5900",2020-03-30,"Texas",45,8
"Texas.5901",2020-03-31,"Texas",54,9
"Texas.5902",2020-04-01,"Texas",66,12
"Texas.5903",2020-04-02,"Texas",77,11
"Texas.5904",2020-04-03,"Texas",100,23
"Texas.5905",2020-04-04,"Texas",116,16
"Texas.5906",2020-04-05,"Texas",136,20
"Texas.5907",2020-04-06,"Texas",150,14
"Texas.5908",2020-04-07,"Texas",160,10
"Texas.5909",2020-04-08,"Texas",189,29
"Texas.5910",2020-04-09,"Texas",210,21
"Texas.5911",2020-04-10,"Texas",238,28
"Texas.5912",2020-04-11,"Texas",266,28
"Texas.5913",2020-04-12,"Texas",283,17
"Texas.5914",2020-04-13,"Texas",305,22
"Texas.5915",2020-04-14,"Texas",342,37
"Texas.5916",2020-04-15,"Texas",375,33
"Texas.5917",2020-04-16,"Texas",414,39
"Texas.5918",2020-04-17,"Texas",451,37
"Texas.5919",2020-04-18,"Texas",476,25
"Texas.5920",2020-04-19,"Texas",490,14
"Texas.5921",2020-04-20,"Texas",507,17
"Texas.5922",2020-04-21,"Texas",533,26
"Texas.5923",2020-04-22,"Texas",556,23
"Texas.5924",2020-04-23,"Texas",604,48
"Texas.5925",2020-04-24,"Texas",624,20
"Texas.5926",2020-04-25,"Texas",638,14
"Texas.5927",2020-04-26,"Texas",651,13
"Texas.5928",2020-04-27,"Texas",666,15
"Texas.5929",2020-04-28,"Texas",719,53
"Texas.5930",2020-04-29,"Texas",754,35
"Texas.5931",2020-04-30,"Texas",812,58
"Texas.5932",2020-05-01,"Texas",840,28
"Texas.5933",2020-05-02,"Texas",863,23
"Texas.5934",2020-05-03,"Texas",878,15
"Texas.5935",2020-05-04,"Texas",901,23
"Texas.5936",2020-05-05,"Texas",925,24
"Texas.5937",2020-05-06,"Texas",954,29
"Texas.5938",2020-05-07,"Texas",985,31
"Texas.5939",2020-05-08,"Texas",1025,40
"Texas.5940",2020-05-09,"Texas",1066,41
"Texas.5941",2020-05-10,"Texas",1094,28
"Texas.5942",2020-05-11,"Texas",1117,23
"Texas.5943",2020-05-12,"Texas",1146,29
"Texas.5944",2020-05-13,"Texas",1172,26
"Texas.5945",2020-05-14,"Texas",1235,63
"Texas.5946",2020-05-15,"Texas",1280,45
"Texas.5947",2020-05-16,"Texas",1318,38
"Texas.5948",2020-05-17,"Texas",1343,25
"Texas.5949",2020-05-18,"Texas",1350,7
"Texas.5950",2020-05-19,"Texas",1388,38
"Utah.5951",2020-01-22,"Utah",0,0
"Utah.5952",2020-01-23,"Utah",0,0
"Utah.5953",2020-01-24,"Utah",0,0
"Utah.5954",2020-01-25,"Utah",0,0
"Utah.5955",2020-01-26,"Utah",0,0
"Utah.5956",2020-01-27,"Utah",0,0
"Utah.5957",2020-01-28,"Utah",0,0
"Utah.5958",2020-01-29,"Utah",0,0
"Utah.5959",2020-01-30,"Utah",0,0
"Utah.5960",2020-01-31,"Utah",0,0
"Utah.5961",2020-02-01,"Utah",0,0
"Utah.5962",2020-02-02,"Utah",0,0
"Utah.5963",2020-02-03,"Utah",0,0
"Utah.5964",2020-02-04,"Utah",0,0
"Utah.5965",2020-02-05,"Utah",0,0
"Utah.5966",2020-02-06,"Utah",0,0
"Utah.5967",2020-02-07,"Utah",0,0
"Utah.5968",2020-02-08,"Utah",0,0
"Utah.5969",2020-02-09,"Utah",0,0
"Utah.5970",2020-02-10,"Utah",0,0
"Utah.5971",2020-02-11,"Utah",0,0
"Utah.5972",2020-02-12,"Utah",0,0
"Utah.5973",2020-02-13,"Utah",0,0
"Utah.5974",2020-02-14,"Utah",0,0
"Utah.5975",2020-02-15,"Utah",0,0
"Utah.5976",2020-02-16,"Utah",0,0
"Utah.5977",2020-02-17,"Utah",0,0
"Utah.5978",2020-02-18,"Utah",0,0
"Utah.5979",2020-02-19,"Utah",0,0
"Utah.5980",2020-02-20,"Utah",0,0
"Utah.5981",2020-02-21,"Utah",0,0
"Utah.5982",2020-02-22,"Utah",0,0
"Utah.5983",2020-02-23,"Utah",0,0
"Utah.5984",2020-02-24,"Utah",0,0
"Utah.5985",2020-02-25,"Utah",0,0
"Utah.5986",2020-02-26,"Utah",0,0
"Utah.5987",2020-02-27,"Utah",0,0
"Utah.5988",2020-02-28,"Utah",0,0
"Utah.5989",2020-02-29,"Utah",0,0
"Utah.5990",2020-03-01,"Utah",0,0
"Utah.5991",2020-03-02,"Utah",0,0
"Utah.5992",2020-03-03,"Utah",0,0
"Utah.5993",2020-03-04,"Utah",0,0
"Utah.5994",2020-03-05,"Utah",0,0
"Utah.5995",2020-03-06,"Utah",0,0
"Utah.5996",2020-03-07,"Utah",0,0
"Utah.5997",2020-03-08,"Utah",0,0
"Utah.5998",2020-03-09,"Utah",0,0
"Utah.5999",2020-03-10,"Utah",0,0
"Utah.6000",2020-03-11,"Utah",0,0
"Utah.6001",2020-03-12,"Utah",0,0
"Utah.6002",2020-03-13,"Utah",0,0
"Utah.6003",2020-03-14,"Utah",0,0
"Utah.6004",2020-03-15,"Utah",0,0
"Utah.6005",2020-03-16,"Utah",0,0
"Utah.6006",2020-03-17,"Utah",0,0
"Utah.6007",2020-03-18,"Utah",0,0
"Utah.6008",2020-03-19,"Utah",0,0
"Utah.6009",2020-03-20,"Utah",0,0
"Utah.6010",2020-03-21,"Utah",0,0
"Utah.6011",2020-03-22,"Utah",1,1
"Utah.6012",2020-03-23,"Utah",1,0
"Utah.6013",2020-03-24,"Utah",1,0
"Utah.6014",2020-03-25,"Utah",1,0
"Utah.6015",2020-03-26,"Utah",1,0
"Utah.6016",2020-03-27,"Utah",1,0
"Utah.6017",2020-03-28,"Utah",1,0
"Utah.6018",2020-03-29,"Utah",2,1
"Utah.6019",2020-03-30,"Utah",4,2
"Utah.6020",2020-03-31,"Utah",5,1
"Utah.6021",2020-04-01,"Utah",5,0
"Utah.6022",2020-04-02,"Utah",7,2
"Utah.6023",2020-04-03,"Utah",7,0
"Utah.6024",2020-04-04,"Utah",8,1
"Utah.6025",2020-04-05,"Utah",8,0
"Utah.6026",2020-04-06,"Utah",13,5
"Utah.6027",2020-04-07,"Utah",13,0
"Utah.6028",2020-04-08,"Utah",13,0
"Utah.6029",2020-04-09,"Utah",13,0
"Utah.6030",2020-04-10,"Utah",17,4
"Utah.6031",2020-04-11,"Utah",18,1
"Utah.6032",2020-04-12,"Utah",18,0
"Utah.6033",2020-04-13,"Utah",13,-5
"Utah.6034",2020-04-14,"Utah",18,5
"Utah.6035",2020-04-15,"Utah",20,2
"Utah.6036",2020-04-16,"Utah",20,0
"Utah.6037",2020-04-17,"Utah",23,3
"Utah.6038",2020-04-18,"Utah",25,2
"Utah.6039",2020-04-19,"Utah",27,2
"Utah.6040",2020-04-20,"Utah",28,1
"Utah.6041",2020-04-21,"Utah",32,4
"Utah.6042",2020-04-22,"Utah",32,0
"Utah.6043",2020-04-23,"Utah",35,3
"Utah.6044",2020-04-24,"Utah",39,4
"Utah.6045",2020-04-25,"Utah",41,2
"Utah.6046",2020-04-26,"Utah",41,0
"Utah.6047",2020-04-27,"Utah",41,0
"Utah.6048",2020-04-28,"Utah",41,0
"Utah.6049",2020-04-29,"Utah",45,4
"Utah.6050",2020-04-30,"Utah",46,1
"Utah.6051",2020-05-01,"Utah",46,0
"Utah.6052",2020-05-02,"Utah",49,3
"Utah.6053",2020-05-03,"Utah",50,1
"Utah.6054",2020-05-04,"Utah",50,0
"Utah.6055",2020-05-05,"Utah",56,6
"Utah.6056",2020-05-06,"Utah",58,2
"Utah.6057",2020-05-07,"Utah",61,3
"Utah.6058",2020-05-08,"Utah",61,0
"Utah.6059",2020-05-09,"Utah",66,5
"Utah.6060",2020-05-10,"Utah",67,1
"Utah.6061",2020-05-11,"Utah",68,1
"Utah.6062",2020-05-12,"Utah",73,5
"Utah.6063",2020-05-13,"Utah",75,2
"Utah.6064",2020-05-14,"Utah",75,0
"Utah.6065",2020-05-15,"Utah",77,2
