"","state","date","stayathome"
"Kentucky.18.4","Kentucky",2020-03-05,0
"Kentucky.18.5","Kentucky",2020-03-06,0
"Kentucky.18.6","Kentucky",2020-03-07,0
"Kentucky.18.7","Kentucky",2020-03-08,0
"Kentucky.18.8","Kentucky",2020-03-09,0
"Kentucky.18.9","Kentucky",2020-03-10,0
"Kentucky.18.10","Kentucky",2020-03-11,0
"Kentucky.18.11","Kentucky",2020-03-12,0
"Kentucky.18.12","Kentucky",2020-03-13,0
"Kentucky.18.13","Kentucky",2020-03-14,0
"Kentucky.18.14","Kentucky",2020-03-15,0
"Kentucky.18.15","Kentucky",2020-03-16,0
"Kentucky.18.16","Kentucky",2020-03-17,0
"Kentucky.18.17","Kentucky",2020-03-18,0
"Kentucky.18.18","Kentucky",2020-03-19,0
"Kentucky.18.19","Kentucky",2020-03-20,0
"Kentucky.18.20","Kentucky",2020-03-21,0
"Kentucky.18.21","Kentucky",2020-03-22,0
"Kentucky.18.22","Kentucky",2020-03-23,0
"Kentucky.18.23","Kentucky",2020-03-24,0
"Kentucky.18.24","Kentucky",2020-03-25,0
"Kentucky.18.25","Kentucky",2020-03-26,1
"Kentucky.18.26","Kentucky",2020-03-27,0
"Kentucky.18.27","Kentucky",2020-03-28,0
"Kentucky.18.28","Kentucky",2020-03-29,0
"Kentucky.18.29","Kentucky",2020-03-30,0
"Kentucky.18.30","Kentucky",2020-03-31,0
"Kentucky.18.31","Kentucky",2020-04-01,0
"Kentucky.18.32","Kentucky",2020-04-02,0
"Kentucky.18.33","Kentucky",2020-04-03,0
"Kentucky.18.34","Kentucky",2020-04-04,0
"Kentucky.18.35","Kentucky",2020-04-05,0
"Kentucky.18.36","Kentucky",2020-04-06,0
"Kentucky.18.37","Kentucky",2020-04-07,0
"Kentucky.18.38","Kentucky",2020-04-08,0
"Kentucky.18.39","Kentucky",2020-04-09,0
"Kentucky.18.40","Kentucky",2020-04-10,0
"Kentucky.18.41","Kentucky",2020-04-11,0
"Kentucky.18.42","Kentucky",2020-04-12,0
"Kentucky.18.43","Kentucky",2020-04-13,0
"Kentucky.18.44","Kentucky",2020-04-14,0
"Kentucky.18.45","Kentucky",2020-04-15,0
"Kentucky.18.46","Kentucky",2020-04-16,0
"Kentucky.18.47","Kentucky",2020-04-17,0
"Kentucky.18.48","Kentucky",2020-04-18,0
"Kentucky.18.49","Kentucky",2020-04-19,0
"Kentucky.18.50","Kentucky",2020-04-20,0
"Kentucky.18.51","Kentucky",2020-04-21,0
"Kentucky.18.52","Kentucky",2020-04-22,0
"Kentucky.18.53","Kentucky",2020-04-23,0
"Kentucky.18.54","Kentucky",2020-04-24,0
"Kentucky.18.55","Kentucky",2020-04-25,0
"Kentucky.18.56","Kentucky",2020-04-26,0
"Kentucky.18.57","Kentucky",2020-04-27,0
"Kentucky.18.58","Kentucky",2020-04-28,0
"Kentucky.18.59","Kentucky",2020-04-29,0
"Kentucky.18.60","Kentucky",2020-04-30,0
"Kentucky.18.61","Kentucky",2020-05-01,0
"Kentucky.18.62","Kentucky",2020-05-02,0
"Kentucky.18.63","Kentucky",2020-05-03,0
"Kentucky.18.64","Kentucky",2020-05-04,0
"Kentucky.18.65","Kentucky",2020-05-05,0
"Kentucky.18.66","Kentucky",2020-05-06,0
"Kentucky.18.67","Kentucky",2020-05-07,0
"Kentucky.18.68","Kentucky",2020-05-08,0
"Kentucky.18.69","Kentucky",2020-05-09,0
"Kentucky.18.70","Kentucky",2020-05-10,0
"Kentucky.18.71","Kentucky",2020-05-11,0
"Kentucky.18.72","Kentucky",2020-05-12,0
"Kentucky.18.73","Kentucky",2020-05-13,0
"Kentucky.18.74","Kentucky",2020-05-14,0
"Kentucky.18.75","Kentucky",2020-05-15,0
"Kentucky.18.76","Kentucky",2020-05-16,0
"Kentucky.18.77","Kentucky",2020-05-17,0
"Kentucky.18.78","Kentucky",2020-05-18,0
"Kentucky.18.79","Kentucky",2020-05-19,0
"Kentucky.18.80","Kentucky",2020-05-20,0
"Kentucky.18.81","Kentucky",2020-05-21,0
"Kentucky.18.82","Kentucky",2020-05-22,0
"Kentucky.18.83","Kentucky",2020-05-23,0
"Kentucky.18.84","Kentucky",2020-05-24,0
"Kentucky.18.85","Kentucky",2020-05-25,0
"Kentucky.18.86","Kentucky",2020-05-26,0
"Kentucky.18.87","Kentucky",2020-05-27,0
"Kentucky.18.88","Kentucky",2020-05-28,0
"Kentucky.18.89","Kentucky",2020-05-29,0
"Kentucky.18.90","Kentucky",2020-05-30,0
"Kentucky.18.91","Kentucky",2020-05-31,0
"Kentucky.18.92","Kentucky",2020-06-01,0
"Kentucky.18.93","Kentucky",2020-06-02,0
"Kentucky.18.94","Kentucky",2020-06-03,0
"Kentucky.18.95","Kentucky",2020-06-04,0
"Kentucky.18.96","Kentucky",2020-06-05,0
"Kentucky.18.97","Kentucky",2020-06-06,0
"Kentucky.18.98","Kentucky",2020-06-07,0
"Kentucky.18.99","Kentucky",2020-06-08,0
"Kentucky.18.100","Kentucky",2020-06-09,0
"Kentucky.18.101","Kentucky",2020-06-10,0
"Louisiana.19","Louisiana",2020-03-01,0
"Louisiana.19.1","Louisiana",2020-03-02,0
"Louisiana.19.2","Louisiana",2020-03-03,0
"Louisiana.19.3","Louisiana",2020-03-04,0
"Louisiana.19.4","Louisiana",2020-03-05,0
"Louisiana.19.5","Louisiana",2020-03-06,0
"Louisiana.19.6","Louisiana",2020-03-07,0
"Louisiana.19.7","Louisiana",2020-03-08,0
"Louisiana.19.8","Louisiana",2020-03-09,0
"Louisiana.19.9","Louisiana",2020-03-10,0
"Louisiana.19.10","Louisiana",2020-03-11,0
"Louisiana.19.11","Louisiana",2020-03-12,0
"Louisiana.19.12","Louisiana",2020-03-13,0
"Louisiana.19.13","Louisiana",2020-03-14,0
"Louisiana.19.14","Louisiana",2020-03-15,0
"Louisiana.19.15","Louisiana",2020-03-16,0
"Louisiana.19.16","Louisiana",2020-03-17,0
"Louisiana.19.17","Louisiana",2020-03-18,0
"Louisiana.19.18","Louisiana",2020-03-19,0
"Louisiana.19.19","Louisiana",2020-03-20,0
"Louisiana.19.20","Louisiana",2020-03-21,0
"Louisiana.19.21","Louisiana",2020-03-22,0
"Louisiana.19.22","Louisiana",2020-03-23,1
"Louisiana.19.23","Louisiana",2020-03-24,1
"Louisiana.19.24","Louisiana",2020-03-25,1
"Louisiana.19.25","Louisiana",2020-03-26,1
"Louisiana.19.26","Louisiana",2020-03-27,1
"Louisiana.19.27","Louisiana",2020-03-28,1
"Louisiana.19.28","Louisiana",2020-03-29,1
"Louisiana.19.29","Louisiana",2020-03-30,1
"Louisiana.19.30","Louisiana",2020-03-31,1
"Louisiana.19.31","Louisiana",2020-04-01,1
"Louisiana.19.32","Louisiana",2020-04-02,1
"Louisiana.19.33","Louisiana",2020-04-03,1
"Louisiana.19.34","Louisiana",2020-04-04,1
"Louisiana.19.35","Louisiana",2020-04-05,1
"Louisiana.19.36","Louisiana",2020-04-06,1
"Louisiana.19.37","Louisiana",2020-04-07,1
"Louisiana.19.38","Louisiana",2020-04-08,1
"Louisiana.19.39","Louisiana",2020-04-09,1
"Louisiana.19.40","Louisiana",2020-04-10,1
"Louisiana.19.41","Louisiana",2020-04-11,1
"Louisiana.19.42","Louisiana",2020-04-12,1
"Louisiana.19.43","Louisiana",2020-04-13,1
"Louisiana.19.44","Louisiana",2020-04-14,1
"Louisiana.19.45","Louisiana",2020-04-15,1
"Louisiana.19.46","Louisiana",2020-04-16,1
"Louisiana.19.47","Louisiana",2020-04-17,1
"Louisiana.19.48","Louisiana",2020-04-18,1
"Louisiana.19.49","Louisiana",2020-04-19,1
"Louisiana.19.50","Louisiana",2020-04-20,1
"Louisiana.19.51","Louisiana",2020-04-21,1
"Louisiana.19.52","Louisiana",2020-04-22,1
"Louisiana.19.53","Louisiana",2020-04-23,1
"Louisiana.19.54","Louisiana",2020-04-24,1
"Louisiana.19.55","Louisiana",2020-04-25,1
"Louisiana.19.56","Louisiana",2020-04-26,1
"Louisiana.19.57","Louisiana",2020-04-27,1
"Louisiana.19.58","Louisiana",2020-04-28,1
"Louisiana.19.59","Louisiana",2020-04-29,1
"Louisiana.19.60","Louisiana",2020-04-30,1
"Louisiana.19.61","Louisiana",2020-05-01,1
"Louisiana.19.62","Louisiana",2020-05-02,1
"Louisiana.19.63","Louisiana",2020-05-03,1
"Louisiana.19.64","Louisiana",2020-05-04,1
"Louisiana.19.65","Louisiana",2020-05-05,1
"Louisiana.19.66","Louisiana",2020-05-06,1
"Louisiana.19.67","Louisiana",2020-05-07,1
"Louisiana.19.68","Louisiana",2020-05-08,1
"Louisiana.19.69","Louisiana",2020-05-09,1
"Louisiana.19.70","Louisiana",2020-05-10,1
"Louisiana.19.71","Louisiana",2020-05-11,1
"Louisiana.19.72","Louisiana",2020-05-12,1
"Louisiana.19.73","Louisiana",2020-05-13,1
"Louisiana.19.74","Louisiana",2020-05-14,1
"Louisiana.19.75","Louisiana",2020-05-15,1
"Louisiana.19.76","Louisiana",2020-05-16,0
"Louisiana.19.77","Louisiana",2020-05-17,0
"Louisiana.19.78","Louisiana",2020-05-18,0
"Louisiana.19.79","Louisiana",2020-05-19,0
"Louisiana.19.80","Louisiana",2020-05-20,0
"Louisiana.19.81","Louisiana",2020-05-21,0
"Louisiana.19.82","Louisiana",2020-05-22,0
"Louisiana.19.83","Louisiana",2020-05-23,0
"Louisiana.19.84","Louisiana",2020-05-24,0
"Louisiana.19.85","Louisiana",2020-05-25,0
"Louisiana.19.86","Louisiana",2020-05-26,0
"Louisiana.19.87","Louisiana",2020-05-27,0
"Louisiana.19.88","Louisiana",2020-05-28,0
"Louisiana.19.89","Louisiana",2020-05-29,0
"Louisiana.19.90","Louisiana",2020-05-30,0
"Louisiana.19.91","Louisiana",2020-05-31,0
"Louisiana.19.92","Louisiana",2020-06-01,0
"Louisiana.19.93","Louisiana",2020-06-02,0
"Louisiana.19.94","Louisiana",2020-06-03,0
"Louisiana.19.95","Louisiana",2020-06-04,0
"Louisiana.19.96","Louisiana",2020-06-05,0
"Louisiana.19.97","Louisiana",2020-06-06,0
"Louisiana.19.98","Louisiana",2020-06-07,0
"Louisiana.19.99","Louisiana",2020-06-08,0
"Louisiana.19.100","Louisiana",2020-06-09,0
"Louisiana.19.101","Louisiana",2020-06-10,0
"Maine.20","Maine",2020-03-01,0
"Maine.20.1","Maine",2020-03-02,0
"Maine.20.2","Maine",2020-03-03,0
"Maine.20.3","Maine",2020-03-04,0
"Maine.20.4","Maine",2020-03-05,0
"Maine.20.5","Maine",2020-03-06,0
"Maine.20.6","Maine",2020-03-07,0
"Maine.20.7","Maine",2020-03-08,0
"Maine.20.8","Maine",2020-03-09,0
"Maine.20.9","Maine",2020-03-10,0
"Maine.20.10","Maine",2020-03-11,0
"Maine.20.11","Maine",2020-03-12,0
"Maine.20.12","Maine",2020-03-13,0
"Maine.20.13","Maine",2020-03-14,0
"Maine.20.14","Maine",2020-03-15,0
"Maine.20.15","Maine",2020-03-16,0
"Maine.20.16","Maine",2020-03-17,0
"Maine.20.17","Maine",2020-03-18,0
"Maine.20.18","Maine",2020-03-19,0
"Maine.20.19","Maine",2020-03-20,0
"Maine.20.20","Maine",2020-03-21,0
"Maine.20.21","Maine",2020-03-22,0
"Maine.20.22","Maine",2020-03-23,0
"Maine.20.23","Maine",2020-03-24,0
"Maine.20.24","Maine",2020-03-25,0
"Maine.20.25","Maine",2020-03-26,0
"Maine.20.26","Maine",2020-03-27,0
"Maine.20.27","Maine",2020-03-28,0
"Maine.20.28","Maine",2020-03-29,0
"Maine.20.29","Maine",2020-03-30,0
"Maine.20.30","Maine",2020-03-31,0
"Maine.20.31","Maine",2020-04-01,0
"Maine.20.32","Maine",2020-04-02,1
"Maine.20.33","Maine",2020-04-03,1
"Maine.20.34","Maine",2020-04-04,1
"Maine.20.35","Maine",2020-04-05,1
"Maine.20.36","Maine",2020-04-06,1
"Maine.20.37","Maine",2020-04-07,1
"Maine.20.38","Maine",2020-04-08,1
"Maine.20.39","Maine",2020-04-09,1
"Maine.20.40","Maine",2020-04-10,1
"Maine.20.41","Maine",2020-04-11,1
"Maine.20.42","Maine",2020-04-12,1
"Maine.20.43","Maine",2020-04-13,1
"Maine.20.44","Maine",2020-04-14,1
"Maine.20.45","Maine",2020-04-15,1
"Maine.20.46","Maine",2020-04-16,1
"Maine.20.47","Maine",2020-04-17,1
"Maine.20.48","Maine",2020-04-18,1
"Maine.20.49","Maine",2020-04-19,1
"Maine.20.50","Maine",2020-04-20,1
"Maine.20.51","Maine",2020-04-21,1
"Maine.20.52","Maine",2020-04-22,1
"Maine.20.53","Maine",2020-04-23,1
"Maine.20.54","Maine",2020-04-24,1
"Maine.20.55","Maine",2020-04-25,1
"Maine.20.56","Maine",2020-04-26,1
"Maine.20.57","Maine",2020-04-27,1
"Maine.20.58","Maine",2020-04-28,1
"Maine.20.59","Maine",2020-04-29,1
"Maine.20.60","Maine",2020-04-30,1
"Maine.20.61","Maine",2020-05-01,1
"Maine.20.62","Maine",2020-05-02,1
"Maine.20.63","Maine",2020-05-03,1
"Maine.20.64","Maine",2020-05-04,1
"Maine.20.65","Maine",2020-05-05,1
"Maine.20.66","Maine",2020-05-06,1
"Maine.20.67","Maine",2020-05-07,1
"Maine.20.68","Maine",2020-05-08,1
"Maine.20.69","Maine",2020-05-09,1
"Maine.20.70","Maine",2020-05-10,1
"Maine.20.71","Maine",2020-05-11,1
"Maine.20.72","Maine",2020-05-12,1
"Maine.20.73","Maine",2020-05-13,1
"Maine.20.74","Maine",2020-05-14,1
"Maine.20.75","Maine",2020-05-15,1
"Maine.20.76","Maine",2020-05-16,1
"Maine.20.77","Maine",2020-05-17,1
"Maine.20.78","Maine",2020-05-18,1
"Maine.20.79","Maine",2020-05-19,1
"Maine.20.80","Maine",2020-05-20,1
"Maine.20.81","Maine",2020-05-21,1
"Maine.20.82","Maine",2020-05-22,1
"Maine.20.83","Maine",2020-05-23,1
"Maine.20.84","Maine",2020-05-24,1
"Maine.20.85","Maine",2020-05-25,1
"Maine.20.86","Maine",2020-05-26,1
"Maine.20.87","Maine",2020-05-27,1
"Maine.20.88","Maine",2020-05-28,1
"Maine.20.89","Maine",2020-05-29,1
"Maine.20.90","Maine",2020-05-30,1
"Maine.20.91","Maine",2020-05-31,1
"Maine.20.92","Maine",2020-06-01,0
"Maine.20.93","Maine",2020-06-02,0
"Maine.20.94","Maine",2020-06-03,0
"Maine.20.95","Maine",2020-06-04,0
"Maine.20.96","Maine",2020-06-05,0
"Maine.20.97","Maine",2020-06-06,0
"Maine.20.98","Maine",2020-06-07,0
"Maine.20.99","Maine",2020-06-08,0
"Maine.20.100","Maine",2020-06-09,0
"Maine.20.101","Maine",2020-06-10,0
"Maryland.21","Maryland",2020-03-01,0
"Maryland.21.1","Maryland",2020-03-02,0
"Maryland.21.2","Maryland",2020-03-03,0
"Maryland.21.3","Maryland",2020-03-04,0
"Maryland.21.4","Maryland",2020-03-05,0
"Maryland.21.5","Maryland",2020-03-06,0
"Maryland.21.6","Maryland",2020-03-07,0
"Maryland.21.7","Maryland",2020-03-08,0
"Maryland.21.8","Maryland",2020-03-09,0
"Maryland.21.9","Maryland",2020-03-10,0
"Maryland.21.10","Maryland",2020-03-11,0
"Maryland.21.11","Maryland",2020-03-12,0
"Maryland.21.12","Maryland",2020-03-13,0
"Maryland.21.13","Maryland",2020-03-14,0
"Maryland.21.14","Maryland",2020-03-15,0
"Maryland.21.15","Maryland",2020-03-16,0
"Maryland.21.16","Maryland",2020-03-17,0
"Maryland.21.17","Maryland",2020-03-18,0
"Maryland.21.18","Maryland",2020-03-19,0
"Maryland.21.19","Maryland",2020-03-20,0
"Maryland.21.20","Maryland",2020-03-21,0
"Maryland.21.21","Maryland",2020-03-22,0
"Maryland.21.22","Maryland",2020-03-23,0
"Maryland.21.23","Maryland",2020-03-24,0
"Maryland.21.24","Maryland",2020-03-25,0
"Maryland.21.25","Maryland",2020-03-26,0
"Maryland.21.26","Maryland",2020-03-27,0
"Maryland.21.27","Maryland",2020-03-28,0
"Maryland.21.28","Maryland",2020-03-29,0
"Maryland.21.29","Maryland",2020-03-30,1
"Maryland.21.30","Maryland",2020-03-31,1
"Maryland.21.31","Maryland",2020-04-01,1
"Maryland.21.32","Maryland",2020-04-02,1
"Maryland.21.33","Maryland",2020-04-03,1
"Maryland.21.34","Maryland",2020-04-04,1
"Maryland.21.35","Maryland",2020-04-05,1
"Maryland.21.36","Maryland",2020-04-06,1
"Maryland.21.37","Maryland",2020-04-07,1
"Maryland.21.38","Maryland",2020-04-08,1
"Maryland.21.39","Maryland",2020-04-09,1
"Maryland.21.40","Maryland",2020-04-10,1
"Maryland.21.41","Maryland",2020-04-11,1
"Maryland.21.42","Maryland",2020-04-12,1
"Maryland.21.43","Maryland",2020-04-13,1
"Maryland.21.44","Maryland",2020-04-14,1
"Maryland.21.45","Maryland",2020-04-15,1
"Maryland.21.46","Maryland",2020-04-16,1
"Maryland.21.47","Maryland",2020-04-17,1
"Maryland.21.48","Maryland",2020-04-18,1
"Maryland.21.49","Maryland",2020-04-19,1
"Maryland.21.50","Maryland",2020-04-20,1
"Maryland.21.51","Maryland",2020-04-21,1
"Maryland.21.52","Maryland",2020-04-22,1
"Maryland.21.53","Maryland",2020-04-23,1
"Maryland.21.54","Maryland",2020-04-24,1
"Maryland.21.55","Maryland",2020-04-25,1
"Maryland.21.56","Maryland",2020-04-26,1
"Maryland.21.57","Maryland",2020-04-27,1
"Maryland.21.58","Maryland",2020-04-28,1
"Maryland.21.59","Maryland",2020-04-29,1
"Maryland.21.60","Maryland",2020-04-30,1
"Maryland.21.61","Maryland",2020-05-01,1
"Maryland.21.62","Maryland",2020-05-02,1
"Maryland.21.63","Maryland",2020-05-03,1
"Maryland.21.64","Maryland",2020-05-04,1
"Maryland.21.65","Maryland",2020-05-05,1
"Maryland.21.66","Maryland",2020-05-06,1
"Maryland.21.67","Maryland",2020-05-07,1
"Maryland.21.68","Maryland",2020-05-08,1
"Maryland.21.69","Maryland",2020-05-09,1
"Maryland.21.70","Maryland",2020-05-10,1
"Maryland.21.71","Maryland",2020-05-11,1
"Maryland.21.72","Maryland",2020-05-12,1
"Maryland.21.73","Maryland",2020-05-13,1
"Maryland.21.74","Maryland",2020-05-14,1
"Maryland.21.75","Maryland",2020-05-15,1
"Maryland.21.76","Maryland",2020-05-16,0
"Maryland.21.77","Maryland",2020-05-17,0
"Maryland.21.78","Maryland",2020-05-18,0
"Maryland.21.79","Maryland",2020-05-19,0
"Maryland.21.80","Maryland",2020-05-20,0
"Maryland.21.81","Maryland",2020-05-21,0
"Maryland.21.82","Maryland",2020-05-22,0
"Maryland.21.83","Maryland",2020-05-23,0
"Maryland.21.84","Maryland",2020-05-24,0
"Maryland.21.85","Maryland",2020-05-25,0
"Maryland.21.86","Maryland",2020-05-26,0
"Maryland.21.87","Maryland",2020-05-27,0
"Maryland.21.88","Maryland",2020-05-28,0
"Maryland.21.89","Maryland",2020-05-29,0
"Maryland.21.90","Maryland",2020-05-30,0
"Maryland.21.91","Maryland",2020-05-31,0
"Maryland.21.92","Maryland",2020-06-01,0
"Maryland.21.93","Maryland",2020-06-02,0
"Maryland.21.94","Maryland",2020-06-03,0
"Maryland.21.95","Maryland",2020-06-04,0
"Maryland.21.96","Maryland",2020-06-05,0
"Maryland.21.97","Maryland",2020-06-06,0
"Maryland.21.98","Maryland",2020-06-07,0
"Maryland.21.99","Maryland",2020-06-08,0
"Maryland.21.100","Maryland",2020-06-09,0
"Maryland.21.101","Maryland",2020-06-10,0
"Massachusetts.22","Massachusetts",2020-03-01,0
"Massachusetts.22.1","Massachusetts",2020-03-02,0
"Massachusetts.22.2","Massachusetts",2020-03-03,0
"Massachusetts.22.3","Massachusetts",2020-03-04,0
"Massachusetts.22.4","Massachusetts",2020-03-05,0
"Massachusetts.22.5","Massachusetts",2020-03-06,0
"Massachusetts.22.6","Massachusetts",2020-03-07,0
"Massachusetts.22.7","Massachusetts",2020-03-08,0
"Massachusetts.22.8","Massachusetts",2020-03-09,0
"Massachusetts.22.9","Massachusetts",2020-03-10,0
"Massachusetts.22.10","Massachusetts",2020-03-11,0
"Massachusetts.22.11","Massachusetts",2020-03-12,0
"Massachusetts.22.12","Massachusetts",2020-03-13,0
"Massachusetts.22.13","Massachusetts",2020-03-14,0
"Massachusetts.22.14","Massachusetts",2020-03-15,0
"Massachusetts.22.15","Massachusetts",2020-03-16,0
"Massachusetts.22.16","Massachusetts",2020-03-17,0
"Massachusetts.22.17","Massachusetts",2020-03-18,0
"Massachusetts.22.18","Massachusetts",2020-03-19,0
"Massachusetts.22.19","Massachusetts",2020-03-20,0
"Massachusetts.22.20","Massachusetts",2020-03-21,0
"Massachusetts.22.21","Massachusetts",2020-03-22,0
"Massachusetts.22.22","Massachusetts",2020-03-23,0
"Massachusetts.22.23","Massachusetts",2020-03-24,1
"Massachusetts.22.24","Massachusetts",2020-03-25,1
"Massachusetts.22.25","Massachusetts",2020-03-26,1
"Massachusetts.22.26","Massachusetts",2020-03-27,1
"Massachusetts.22.27","Massachusetts",2020-03-28,1
"Massachusetts.22.28","Massachusetts",2020-03-29,1
"Massachusetts.22.29","Massachusetts",2020-03-30,1
"Massachusetts.22.30","Massachusetts",2020-03-31,1
"Massachusetts.22.31","Massachusetts",2020-04-01,1
"Massachusetts.22.32","Massachusetts",2020-04-02,1
"Massachusetts.22.33","Massachusetts",2020-04-03,1
"Massachusetts.22.34","Massachusetts",2020-04-04,1
"Massachusetts.22.35","Massachusetts",2020-04-05,1
"Massachusetts.22.36","Massachusetts",2020-04-06,1
"Massachusetts.22.37","Massachusetts",2020-04-07,1
"Massachusetts.22.38","Massachusetts",2020-04-08,1
"Massachusetts.22.39","Massachusetts",2020-04-09,1
"Massachusetts.22.40","Massachusetts",2020-04-10,1
"Massachusetts.22.41","Massachusetts",2020-04-11,1
"Massachusetts.22.42","Massachusetts",2020-04-12,1
"Massachusetts.22.43","Massachusetts",2020-04-13,1
"Massachusetts.22.44","Massachusetts",2020-04-14,1
"Massachusetts.22.45","Massachusetts",2020-04-15,1
"Massachusetts.22.46","Massachusetts",2020-04-16,1
"Massachusetts.22.47","Massachusetts",2020-04-17,1
"Massachusetts.22.48","Massachusetts",2020-04-18,1
"Massachusetts.22.49","Massachusetts",2020-04-19,1
"Massachusetts.22.50","Massachusetts",2020-04-20,1
"Massachusetts.22.51","Massachusetts",2020-04-21,1
"Massachusetts.22.52","Massachusetts",2020-04-22,1
"Massachusetts.22.53","Massachusetts",2020-04-23,1
"Massachusetts.22.54","Massachusetts",2020-04-24,1
"Massachusetts.22.55","Massachusetts",2020-04-25,1
"Massachusetts.22.56","Massachusetts",2020-04-26,1
"Massachusetts.22.57","Massachusetts",2020-04-27,1
"Massachusetts.22.58","Massachusetts",2020-04-28,1
"Massachusetts.22.59","Massachusetts",2020-04-29,1
"Massachusetts.22.60","Massachusetts",2020-04-30,1
"Massachusetts.22.61","Massachusetts",2020-05-01,1
"Massachusetts.22.62","Massachusetts",2020-05-02,1
"Massachusetts.22.63","Massachusetts",2020-05-03,1
"Massachusetts.22.64","Massachusetts",2020-05-04,1
"Massachusetts.22.65","Massachusetts",2020-05-05,1
"Massachusetts.22.66","Massachusetts",2020-05-06,1
"Massachusetts.22.67","Massachusetts",2020-05-07,1
"Massachusetts.22.68","Massachusetts",2020-05-08,1
"Massachusetts.22.69","Massachusetts",2020-05-09,1
"Massachusetts.22.70","Massachusetts",2020-05-10,1
"Massachusetts.22.71","Massachusetts",2020-05-11,1
"Massachusetts.22.72","Massachusetts",2020-05-12,1
"Massachusetts.22.73","Massachusetts",2020-05-13,1
"Massachusetts.22.74","Massachusetts",2020-05-14,1
"Massachusetts.22.75","Massachusetts",2020-05-15,1
"Massachusetts.22.76","Massachusetts",2020-05-16,1
"Massachusetts.22.77","Massachusetts",2020-05-17,1
"Massachusetts.22.78","Massachusetts",2020-05-18,1
"Massachusetts.22.79","Massachusetts",2020-05-19,0
"Massachusetts.22.80","Massachusetts",2020-05-20,0
"Massachusetts.22.81","Massachusetts",2020-05-21,0
"Massachusetts.22.82","Massachusetts",2020-05-22,0
"Massachusetts.22.83","Massachusetts",2020-05-23,0
"Massachusetts.22.84","Massachusetts",2020-05-24,0
"Massachusetts.22.85","Massachusetts",2020-05-25,0
"Massachusetts.22.86","Massachusetts",2020-05-26,0
"Massachusetts.22.87","Massachusetts",2020-05-27,0
"Massachusetts.22.88","Massachusetts",2020-05-28,0
"Massachusetts.22.89","Massachusetts",2020-05-29,0
"Massachusetts.22.90","Massachusetts",2020-05-30,0
"Massachusetts.22.91","Massachusetts",2020-05-31,0
"Massachusetts.22.92","Massachusetts",2020-06-01,0
"Massachusetts.22.93","Massachusetts",2020-06-02,0
"Massachusetts.22.94","Massachusetts",2020-06-03,0
"Massachusetts.22.95","Massachusetts",2020-06-04,0
"Massachusetts.22.96","Massachusetts",2020-06-05,0
"Massachusetts.22.97","Massachusetts",2020-06-06,0
"Massachusetts.22.98","Massachusetts",2020-06-07,0
"Massachusetts.22.99","Massachusetts",2020-06-08,0
"Massachusetts.22.100","Massachusetts",2020-06-09,0
"Massachusetts.22.101","Massachusetts",2020-06-10,0
"Michigan.23","Michigan",2020-03-01,0
"Michigan.23.1","Michigan",2020-03-02,0
"Michigan.23.2","Michigan",2020-03-03,0
"Michigan.23.3","Michigan",2020-03-04,0
"Michigan.23.4","Michigan",2020-03-05,0
"Michigan.23.5","Michigan",2020-03-06,0
"Michigan.23.6","Michigan",2020-03-07,0
"Michigan.23.7","Michigan",2020-03-08,0
"Michigan.23.8","Michigan",2020-03-09,0
"Michigan.23.9","Michigan",2020-03-10,0
"Michigan.23.10","Michigan",2020-03-11,0
"Michigan.23.11","Michigan",2020-03-12,0
"Michigan.23.12","Michigan",2020-03-13,0
"Michigan.23.13","Michigan",2020-03-14,0
"Michigan.23.14","Michigan",2020-03-15,0
"Michigan.23.15","Michigan",2020-03-16,0
"Michigan.23.16","Michigan",2020-03-17,0
"Michigan.23.17","Michigan",2020-03-18,0
"Michigan.23.18","Michigan",2020-03-19,0
"Michigan.23.19","Michigan",2020-03-20,0
"Michigan.23.20","Michigan",2020-03-21,0
"Michigan.23.21","Michigan",2020-03-22,0
"Michigan.23.22","Michigan",2020-03-23,0
"Michigan.23.23","Michigan",2020-03-24,1
"Michigan.23.24","Michigan",2020-03-25,1
"Michigan.23.25","Michigan",2020-03-26,1
"Michigan.23.26","Michigan",2020-03-27,1
"Michigan.23.27","Michigan",2020-03-28,1
"Michigan.23.28","Michigan",2020-03-29,1
"Michigan.23.29","Michigan",2020-03-30,1
"Michigan.23.30","Michigan",2020-03-31,1
"Michigan.23.31","Michigan",2020-04-01,1
"Michigan.23.32","Michigan",2020-04-02,1
"Michigan.23.33","Michigan",2020-04-03,1
"Michigan.23.34","Michigan",2020-04-04,1
"Michigan.23.35","Michigan",2020-04-05,1
"Michigan.23.36","Michigan",2020-04-06,1
"Michigan.23.37","Michigan",2020-04-07,1
"Michigan.23.38","Michigan",2020-04-08,1
"Michigan.23.39","Michigan",2020-04-09,1
"Michigan.23.40","Michigan",2020-04-10,1
"Michigan.23.41","Michigan",2020-04-11,1
"Michigan.23.42","Michigan",2020-04-12,1
"Michigan.23.43","Michigan",2020-04-13,1
"Michigan.23.44","Michigan",2020-04-14,1
"Michigan.23.45","Michigan",2020-04-15,1
"Michigan.23.46","Michigan",2020-04-16,1
"Michigan.23.47","Michigan",2020-04-17,1
"Michigan.23.48","Michigan",2020-04-18,1
"Michigan.23.49","Michigan",2020-04-19,1
"Michigan.23.50","Michigan",2020-04-20,1
"Michigan.23.51","Michigan",2020-04-21,1
