"","week","date","state","residential","work","retail_rec","grocery_pharmacy","parks","transit"
"335",19,2020-05-05,"Minnesota",15.7142857142857,-40.5714285714286,-30.1428571428571,0.571428571428571,74,-47.5714285714286
"336",20,2020-05-12,"Minnesota",15.5,-40.25,-31.5,-2.25,93.5,-47.75
"337",7,2020-02-11,"Mississippi",1.33333333333333,-5,4.33333333333333,3,1.33333333333333,4.33333333333333
"338",8,2020-02-18,"Mississippi",0.714285714285714,0.142857142857143,1.28571428571429,0.571428571428571,0.142857142857143,5.28571428571429
"339",9,2020-02-25,"Mississippi",-1.85714285714286,1.14285714285714,17.8571428571429,8.71428571428571,22.2857142857143,13.2857142857143
"340",10,2020-03-03,"Mississippi",-1.14285714285714,-0.142857142857143,14.5714285714286,8.85714285714286,24.2857142857143,12.2857142857143
"341",11,2020-03-10,"Mississippi",0.714285714285714,-8.28571428571429,8.42857142857143,18.4285714285714,34.2857142857143,9.28571428571429
"342",12,2020-03-17,"Mississippi",9.14285714285714,-23,-19.4285714285714,9.57142857142857,12.7142857142857,-9.71428571428571
"343",13,2020-03-24,"Mississippi",12.1428571428571,-32,-28.4285714285714,-6.57142857142857,18.8571428571429,-20.4285714285714
"344",14,2020-03-31,"Mississippi",13.8571428571429,-36.4285714285714,-30.2857142857143,-1.14285714285714,-3.28571428571429,-27.4285714285714
"345",15,2020-04-07,"Mississippi",15.5714285714286,-41.5714285714286,-36.1428571428571,-11,-15.2857142857143,-32.8571428571429
"346",16,2020-04-14,"Mississippi",13.4285714285714,-36.1428571428571,-24.4285714285714,-6.57142857142857,-8.57142857142857,-26.4285714285714
"347",17,2020-04-21,"Mississippi",12.4285714285714,-34.2857142857143,-20.1428571428571,-2.85714285714286,4,-22.1428571428571
"348",18,2020-04-28,"Mississippi",9.57142857142857,-31.5714285714286,-11.8571428571429,4.85714285714286,14.8571428571429,-16.2857142857143
"349",19,2020-05-05,"Mississippi",9.14285714285714,-29,-8.28571428571429,9.42857142857143,19.7142857142857,-11.4285714285714
"350",20,2020-05-12,"Mississippi",9,-27.2,-6.8,5,23,-8
"351",7,2020-02-11,"Missouri",1,-4.33333333333333,7.33333333333333,4.33333333333333,21.3333333333333,0.666666666666667
"352",8,2020-02-18,"Missouri",-0.857142857142857,6,5.28571428571429,2.14285714285714,19.2857142857143,4.57142857142857
"353",9,2020-02-25,"Missouri",-2,6.14285714285714,12.1428571428571,6.42857142857143,33.2857142857143,6.85714285714286
"354",10,2020-03-03,"Missouri",-1.85714285714286,6.28571428571429,13.2857142857143,9.71428571428571,62.2857142857143,8.28571428571429
"355",11,2020-03-10,"Missouri",1,0,5.71428571428571,19.5714285714286,17.7142857142857,-0.428571428571429
