,state,date,Mask,lock_down,Stay-at-home
351544,Puerto Rico,3/4/20,0,0,
351545,Puerto Rico,3/5/20,0,0,
351546,Puerto Rico,3/6/20,0,0,
351547,Puerto Rico,3/7/20,0,0,
351548,Puerto Rico,3/8/20,0,0,
351549,Puerto Rico,3/9/20,0,0,
351550,Puerto Rico,3/10/20,0,0,
351551,Puerto Rico,3/11/20,0,0,
351552,Puerto Rico,3/12/20,0,0,
351553,Puerto Rico,3/13/20,0,0,
351554,Puerto Rico,3/14/20,0,0,
351555,Puerto Rico,3/15/20,0,0,
351556,Puerto Rico,3/16/20,0,0,
351557,Puerto Rico,3/17/20,0,0,
351558,Puerto Rico,3/18/20,0,0,
351559,Puerto Rico,3/19/20,0,0,
351560,Puerto Rico,3/20/20,0,0,
351561,Puerto Rico,3/21/20,0,0,
351562,Puerto Rico,3/22/20,0,0,
351563,Puerto Rico,3/23/20,0,0,
351564,Puerto Rico,3/24/20,0,0,
351565,Puerto Rico,3/25/20,0,0,
351566,Puerto Rico,3/26/20,0,0,
351567,Puerto Rico,3/27/20,0,0,
351568,Puerto Rico,3/28/20,0,0,
351569,Puerto Rico,3/29/20,0,0,
351570,Puerto Rico,3/30/20,0,0,
351571,Puerto Rico,3/31/20,0,0,
351572,Puerto Rico,4/1/20,0,0,
351573,Puerto Rico,4/2/20,0,0,
351574,Puerto Rico,4/3/20,0,0,
351575,Puerto Rico,4/4/20,1,0,
351576,Puerto Rico,4/5/20,1,0,
351577,Puerto Rico,4/6/20,1,0,
351578,Puerto Rico,4/7/20,1,0,
351579,Puerto Rico,4/8/20,1,0,
351580,Puerto Rico,4/9/20,1,0,
351581,Puerto Rico,4/10/20,1,0,
351582,Puerto Rico,4/11/20,1,0,
351583,Puerto Rico,4/12/20,1,0,
351584,Puerto Rico,4/13/20,1,0,
351585,Puerto Rico,4/14/20,1,0,
351586,Puerto Rico,4/15/20,1,0,
351587,Puerto Rico,4/16/20,1,0,
351588,Puerto Rico,4/17/20,1,0,
351589,Puerto Rico,4/18/20,1,0,
351590,Puerto Rico,4/19/20,1,0,
351591,Puerto Rico,4/20/20,1,0,
351592,Puerto Rico,4/21/20,1,0,
351593,Puerto Rico,4/22/20,1,0,
351594,Puerto Rico,4/23/20,1,0,
351595,Puerto Rico,4/24/20,1,0,
351596,Puerto Rico,4/25/20,1,0,
351597,Puerto Rico,4/26/20,1,0,
351598,Puerto Rico,4/27/20,1,0,
351599,Puerto Rico,4/28/20,1,0,
351600,Puerto Rico,4/29/20,1,0,
351601,Puerto Rico,4/30/20,1,0,
351602,Puerto Rico,5/1/20,1,0,
351603,Puerto Rico,5/2/20,1,0,
351604,Puerto Rico,5/3/20,1,0,
351605,Puerto Rico,5/4/20,1,0,
351606,Puerto Rico,5/5/20,1,0,
351607,Puerto Rico,5/6/20,1,0,
351608,Puerto Rico,5/7/20,1,0,
351609,Puerto Rico,5/8/20,1,0,
351610,American Samoa,1/22/20,0,0,
351611,American Samoa,1/23/20,0,0,
351612,American Samoa,1/24/20,0,0,
351613,American Samoa,1/25/20,0,0,
351614,American Samoa,1/26/20,0,0,
351615,American Samoa,1/27/20,0,0,
351616,American Samoa,1/28/20,0,0,
351617,American Samoa,1/29/20,0,0,
351618,American Samoa,1/30/20,0,0,
351619,American Samoa,1/31/20,0,0,
351620,American Samoa,2/1/20,0,0,
351621,American Samoa,2/2/20,0,0,
351622,American Samoa,2/3/20,0,0,
351623,American Samoa,2/4/20,0,0,
351624,American Samoa,2/5/20,0,0,
351625,American Samoa,2/6/20,0,0,
351626,American Samoa,2/7/20,0,0,
351627,American Samoa,2/8/20,0,0,
351628,American Samoa,2/9/20,0,0,
351629,American Samoa,2/10/20,0,0,
351630,American Samoa,2/11/20,0,0,
351631,American Samoa,2/12/20,0,0,
351632,American Samoa,2/13/20,0,0,
351633,American Samoa,2/14/20,0,0,
351634,American Samoa,2/15/20,0,0,
351635,American Samoa,2/16/20,0,0,
351636,American Samoa,2/17/20,0,0,
351637,American Samoa,2/18/20,0,0,
351638,American Samoa,2/19/20,0,0,
351639,American Samoa,2/20/20,0,0,
351640,American Samoa,2/21/20,0,0,
351641,American Samoa,2/22/20,0,0,
351642,American Samoa,2/23/20,0,0,
351643,American Samoa,2/24/20,0,0,
351644,American Samoa,2/25/20,0,0,
351645,American Samoa,2/26/20,0,0,
351646,American Samoa,2/27/20,0,0,
351647,American Samoa,2/28/20,0,0,
351648,American Samoa,2/29/20,0,0,
351649,American Samoa,3/1/20,0,0,
351650,American Samoa,3/2/20,0,0,
351651,American Samoa,3/3/20,0,0,
351652,American Samoa,3/4/20,0,0,
351653,American Samoa,3/5/20,0,0,
351654,American Samoa,3/6/20,0,0,
351655,American Samoa,3/7/20,0,0,
351656,American Samoa,3/8/20,0,0,
351657,American Samoa,3/9/20,0,0,
351658,American Samoa,3/10/20,0,0,
351659,American Samoa,3/11/20,0,0,
351660,American Samoa,3/12/20,0,0,
351661,American Samoa,3/13/20,0,0,
351662,American Samoa,3/14/20,0,0,
351663,American Samoa,3/15/20,0,0,
351664,American Samoa,3/16/20,0,0,
351665,American Samoa,3/17/20,0,0,
351666,American Samoa,3/18/20,0,0,
351667,American Samoa,3/19/20,0,0,
351668,American Samoa,3/20/20,0,0,
351669,American Samoa,3/21/20,0,0,
351670,American Samoa,3/22/20,0,0,
351671,American Samoa,3/23/20,0,0,
351672,American Samoa,3/24/20,0,0,
351673,American Samoa,3/25/20,0,0,
351674,American Samoa,3/26/20,0,0,
351675,American Samoa,3/27/20,0,0,
351676,American Samoa,3/28/20,0,0,
351677,American Samoa,3/29/20,0,0,
351678,American Samoa,3/30/20,0,0,
351679,American Samoa,3/31/20,0,0,
351680,American Samoa,4/1/20,0,0,
351681,American Samoa,4/2/20,0,0,
351682,American Samoa,4/3/20,0,0,
351683,American Samoa,4/4/20,1,0,
351684,American Samoa,4/5/20,1,0,
351685,American Samoa,4/6/20,1,0,
351686,American Samoa,4/7/20,1,0,
351687,American Samoa,4/8/20,1,0,
351688,American Samoa,4/9/20,1,0,
351689,American Samoa,4/10/20,1,0,
351690,American Samoa,4/11/20,1,0,
351691,American Samoa,4/12/20,1,0,
351692,American Samoa,4/13/20,1,0,
351693,American Samoa,4/14/20,1,0,
351694,American Samoa,4/15/20,1,0,
351695,American Samoa,4/16/20,1,0,
351696,American Samoa,4/17/20,1,0,
351697,American Samoa,4/18/20,1,0,
351698,American Samoa,4/19/20,1,0,
351699,American Samoa,4/20/20,1,0,
351700,American Samoa,4/21/20,1,0,
351701,American Samoa,4/22/20,1,0,
351702,American Samoa,4/23/20,1,0,
351703,American Samoa,4/24/20,1,0,
351704,American Samoa,4/25/20,1,0,
351705,American Samoa,4/26/20,1,0,
351706,American Samoa,4/27/20,1,0,
351707,American Samoa,4/28/20,1,0,
351708,American Samoa,4/29/20,1,0,
351709,American Samoa,4/30/20,1,0,
351710,American Samoa,5/1/20,1,0,
351711,American Samoa,5/2/20,1,0,
351712,American Samoa,5/3/20,1,0,
351713,American Samoa,5/4/20,1,0,
351714,American Samoa,5/5/20,1,0,
351715,American Samoa,5/6/20,1,0,
351716,American Samoa,5/7/20,1,0,
351717,American Samoa,5/8/20,1,0,
351718,Diamond Princess,1/22/20,0,0,
351719,Diamond Princess,1/23/20,0,0,
351720,Diamond Princess,1/24/20,0,0,
351721,Diamond Princess,1/25/20,0,0,
351722,Diamond Princess,1/26/20,0,0,
351723,Diamond Princess,1/27/20,0,0,
351724,Diamond Princess,1/28/20,0,0,
351725,Diamond Princess,1/29/20,0,0,
351726,Diamond Princess,1/30/20,0,0,
351727,Diamond Princess,1/31/20,0,0,
351728,Diamond Princess,2/1/20,0,0,
351729,Diamond Princess,2/2/20,0,0,
351730,Diamond Princess,2/3/20,0,0,
351731,Diamond Princess,2/4/20,0,0,
351732,Diamond Princess,2/5/20,0,0,
351733,Diamond Princess,2/6/20,0,0,
351734,Diamond Princess,2/7/20,0,0,
351735,Diamond Princess,2/8/20,0,0,
351736,Diamond Princess,2/9/20,0,0,
351737,Diamond Princess,2/10/20,0,0,
351738,Diamond Princess,2/11/20,0,0,
351739,Diamond Princess,2/12/20,0,0,
351740,Diamond Princess,2/13/20,0,0,
351741,Diamond Princess,2/14/20,0,0,
351742,Diamond Princess,2/15/20,0,0,
351743,Diamond Princess,2/16/20,0,0,
351744,Diamond Princess,2/17/20,0,0,
351745,Diamond Princess,2/18/20,0,0,
351746,Diamond Princess,2/19/20,0,0,
351747,Diamond Princess,2/20/20,0,0,
351748,Diamond Princess,2/21/20,0,0,
351749,Diamond Princess,2/22/20,0,0,
351750,Diamond Princess,2/23/20,0,0,
351751,Diamond Princess,2/24/20,0,0,
351752,Diamond Princess,2/25/20,0,0,
351753,Diamond Princess,2/26/20,0,0,
351754,Diamond Princess,2/27/20,0,0,
351755,Diamond Princess,2/28/20,0,0,
351756,Diamond Princess,2/29/20,0,0,
351757,Diamond Princess,3/1/20,0,0,
351758,Diamond Princess,3/2/20,0,0,
351759,Diamond Princess,3/3/20,0,0,
351760,Diamond Princess,3/4/20,0,0,
351761,Diamond Princess,3/5/20,0,0,
351762,Diamond Princess,3/6/20,0,0,
351763,Diamond Princess,3/7/20,0,0,
351764,Diamond Princess,3/8/20,0,0,
351765,Diamond Princess,3/9/20,0,0,
351766,Diamond Princess,3/10/20,0,0,
351767,Diamond Princess,3/11/20,0,0,
351768,Diamond Princess,3/12/20,0,0,
351769,Diamond Princess,3/13/20,0,0,
351770,Diamond Princess,3/14/20,0,0,
351771,Diamond Princess,3/15/20,0,0,
351772,Diamond Princess,3/16/20,0,0,
351773,Diamond Princess,3/17/20,0,0,
351774,Diamond Princess,3/18/20,0,0,
351775,Diamond Princess,3/19/20,0,0,
351776,Diamond Princess,3/20/20,0,0,
351777,Diamond Princess,3/21/20,0,0,
351778,Diamond Princess,3/22/20,0,0,
351779,Diamond Princess,3/23/20,0,0,
351780,Diamond Princess,3/24/20,0,0,
351781,Diamond Princess,3/25/20,0,0,
351782,Diamond Princess,3/26/20,0,0,
351783,Diamond Princess,3/27/20,0,0,
351784,Diamond Princess,3/28/20,0,0,
351785,Diamond Princess,3/29/20,0,0,
351786,Diamond Princess,3/30/20,0,0,
351787,Diamond Princess,3/31/20,0,0,
351788,Diamond Princess,4/1/20,0,0,
351789,Diamond Princess,4/2/20,0,0,
351790,Diamond Princess,4/3/20,0,0,
351791,Diamond Princess,4/4/20,1,0,
351792,Diamond Princess,4/5/20,1,0,
351793,Diamond Princess,4/6/20,1,0,
351794,Diamond Princess,4/7/20,1,0,
351795,Diamond Princess,4/8/20,1,0,
351796,Diamond Princess,4/9/20,1,0,
351797,Diamond Princess,4/10/20,1,0,
351798,Diamond Princess,4/11/20,1,0,
351799,Diamond Princess,4/12/20,1,0,
351800,Diamond Princess,4/13/20,1,0,
351801,Diamond Princess,4/14/20,1,0,
351802,Diamond Princess,4/15/20,1,0,
351803,Diamond Princess,4/16/20,1,0,
351804,Diamond Princess,4/17/20,1,0,
351805,Diamond Princess,4/18/20,1,0,
351806,Diamond Princess,4/19/20,1,0,
351807,Diamond Princess,4/20/20,1,0,
351808,Diamond Princess,4/21/20,1,0,
351809,Diamond Princess,4/22/20,1,0,
351810,Diamond Princess,4/23/20,1,0,
351811,Diamond Princess,4/24/20,1,0,
351812,Diamond Princess,4/25/20,1,0,
351813,Diamond Princess,4/26/20,1,0,
351814,Diamond Princess,4/27/20,1,0,
351815,Diamond Princess,4/28/20,1,0,
351816,Diamond Princess,4/29/20,1,0,
351817,Diamond Princess,4/30/20,1,0,
351818,Diamond Princess,5/1/20,1,0,
351819,Diamond Princess,5/2/20,1,0,
351820,Diamond Princess,5/3/20,1,0,
351821,Diamond Princess,5/4/20,1,0,
351822,Diamond Princess,5/5/20,1,0,
351823,Diamond Princess,5/6/20,1,0,
351824,Diamond Princess,5/7/20,1,0,
351825,Diamond Princess,5/8/20,1,0,
351826,Grand Princess,1/22/20,0,0,
351827,Grand Princess,1/23/20,0,0,
351828,Grand Princess,1/24/20,0,0,
351829,Grand Princess,1/25/20,0,0,
351830,Grand Princess,1/26/20,0,0,
351831,Grand Princess,1/27/20,0,0,
351832,Grand Princess,1/28/20,0,0,
351833,Grand Princess,1/29/20,0,0,
351834,Grand Princess,1/30/20,0,0,
351835,Grand Princess,1/31/20,0,0,
351836,Grand Princess,2/1/20,0,0,
351837,Grand Princess,2/2/20,0,0,
351838,Grand Princess,2/3/20,0,0,
351839,Grand Princess,2/4/20,0,0,
351840,Grand Princess,2/5/20,0,0,
351841,Grand Princess,2/6/20,0,0,
351842,Grand Princess,2/7/20,0,0,
351843,Grand Princess,2/8/20,0,0,
351844,Grand Princess,2/9/20,0,0,
351845,Grand Princess,2/10/20,0,0,
351846,Grand Princess,2/11/20,0,0,
351847,Grand Princess,2/12/20,0,0,
351848,Grand Princess,2/13/20,0,0,
351849,Grand Princess,2/14/20,0,0,
351850,Grand Princess,2/15/20,0,0,
351851,Grand Princess,2/16/20,0,0,
351852,Grand Princess,2/17/20,0,0,
351853,Grand Princess,2/18/20,0,0,
351854,Grand Princess,2/19/20,0,0,
351855,Grand Princess,2/20/20,0,0,
351856,Grand Princess,2/21/20,0,0,
351857,Grand Princess,2/22/20,0,0,
351858,Grand Princess,2/23/20,0,0,
351859,Grand Princess,2/24/20,0,0,
351860,Grand Princess,2/25/20,0,0,
351861,Grand Princess,2/26/20,0,0,
351862,Grand Princess,2/27/20,0,0,
351863,Grand Princess,2/28/20,0,0,
351864,Grand Princess,2/29/20,0,0,
351865,Grand Princess,3/1/20,0,0,
351866,Grand Princess,3/2/20,0,0,
351867,Grand Princess,3/3/20,0,0,
351868,Grand Princess,3/4/20,0,0,
351869,Grand Princess,3/5/20,0,0,
351870,Grand Princess,3/6/20,0,0,
351871,Grand Princess,3/7/20,0,0,
351872,Grand Princess,3/8/20,0,0,
351873,Grand Princess,3/9/20,0,0,
351874,Grand Princess,3/10/20,0,0,
351875,Grand Princess,3/11/20,0,0,
351876,Grand Princess,3/12/20,0,0,
351877,Grand Princess,3/13/20,0,0,
351878,Grand Princess,3/14/20,0,0,
351879,Grand Princess,3/15/20,0,0,
351880,Grand Princess,3/16/20,0,0,
351881,Grand Princess,3/17/20,0,0,
351882,Grand Princess,3/18/20,0,0,
351883,Grand Princess,3/19/20,0,0,
351884,Grand Princess,3/20/20,0,0,
351885,Grand Princess,3/21/20,0,0,
351886,Grand Princess,3/22/20,0,0,
351887,Grand Princess,3/23/20,0,0,
351888,Grand Princess,3/24/20,0,0,
351889,Grand Princess,3/25/20,0,0,
351890,Grand Princess,3/26/20,0,0,
351891,Grand Princess,3/27/20,0,0,
351892,Grand Princess,3/28/20,0,0,
351893,Grand Princess,3/29/20,0,0,
351894,Grand Princess,3/30/20,0,0,
351895,Grand Princess,3/31/20,0,0,
351896,Grand Princess,4/1/20,0,0,
351897,Grand Princess,4/2/20,0,0,
351898,Grand Princess,4/3/20,0,0,
351899,Grand Princess,4/4/20,1,0,
351900,Grand Princess,4/5/20,1,0,
351901,Grand Princess,4/6/20,1,0,
351902,Grand Princess,4/7/20,1,0,
351903,Grand Princess,4/8/20,1,0,
351904,Grand Princess,4/9/20,1,0,
351905,Grand Princess,4/10/20,1,0,
351906,Grand Princess,4/11/20,1,0,
351907,Grand Princess,4/12/20,1,0,
351908,Grand Princess,4/13/20,1,0,
351909,Grand Princess,4/14/20,1,0,
351910,Grand Princess,4/15/20,1,0,
351911,Grand Princess,4/16/20,1,0,
351912,Grand Princess,4/17/20,1,0,
351913,Grand Princess,4/18/20,1,0,
351914,Grand Princess,4/19/20,1,0,
351915,Grand Princess,4/20/20,1,0,
351916,Grand Princess,4/21/20,1,0,
351917,Grand Princess,4/22/20,1,0,
351918,Grand Princess,4/23/20,1,0,
351919,Grand Princess,4/24/20,1,0,
351920,Grand Princess,4/25/20,1,0,
351921,Grand Princess,4/26/20,1,0,
351922,Grand Princess,4/27/20,1,0,
351923,Grand Princess,4/28/20,1,0,
351924,Grand Princess,4/29/20,1,0,
351925,Grand Princess,4/30/20,1,0,
351926,Grand Princess,5/1/20,1,0,
351927,Grand Princess,5/2/20,1,0,
351928,Grand Princess,5/3/20,1,0,
351929,Grand Princess,5/4/20,1,0,
351930,Grand Princess,5/5/20,1,0,
351931,Grand Princess,5/6/20,1,0,
351932,Grand Princess,5/7/20,1,0,
351933,Grand Princess,5/8/20,1,0,
351934,Guam,1/22/20,0,0,
351935,Guam,1/23/20,0,0,
351936,Guam,1/24/20,0,0,
351937,Guam,1/25/20,0,0,
351938,Guam,1/26/20,0,0,
351939,Guam,1/27/20,0,0,
351940,Guam,1/28/20,0,0,
351941,Guam,1/29/20,0,0,
351942,Guam,1/30/20,0,0,
351943,Guam,1/31/20,0,0,
351944,Guam,2/1/20,0,0,
351945,Guam,2/2/20,0,0,
351946,Guam,2/3/20,0,0,
351947,Guam,2/4/20,0,0,
351948,Guam,2/5/20,0,0,
351949,Guam,2/6/20,0,0,
351950,Guam,2/7/20,0,0,
351951,Guam,2/8/20,0,0,
351952,Guam,2/9/20,0,0,
351953,Guam,2/10/20,0,0,
351954,Guam,2/11/20,0,0,
351955,Guam,2/12/20,0,0,
351956,Guam,2/13/20,0,0,
351957,Guam,2/14/20,0,0,
351958,Guam,2/15/20,0,0,
351959,Guam,2/16/20,0,0,
351960,Guam,2/17/20,0,0,
351961,Guam,2/18/20,0,0,
351962,Guam,2/19/20,0,0,
351963,Guam,2/20/20,0,0,
351964,Guam,2/21/20,0,0,
351965,Guam,2/22/20,0,0,
351966,Guam,2/23/20,0,0,
351967,Guam,2/24/20,0,0,
351968,Guam,2/25/20,0,0,
351969,Guam,2/26/20,0,0,
351970,Guam,2/27/20,0,0,
351971,Guam,2/28/20,0,0,
351972,Guam,2/29/20,0,0,
351973,Guam,3/1/20,0,0,
351974,Guam,3/2/20,0,0,
351975,Guam,3/3/20,0,0,
351976,Guam,3/4/20,0,0,
351977,Guam,3/5/20,0,0,
351978,Guam,3/6/20,0,0,
351979,Guam,3/7/20,0,0,
351980,Guam,3/8/20,0,0,
351981,Guam,3/9/20,0,0,
351982,Guam,3/10/20,0,0,
351983,Guam,3/11/20,0,0,
351984,Guam,3/12/20,0,0,
351985,Guam,3/13/20,0,0,
351986,Guam,3/14/20,0,0,
351987,Guam,3/15/20,0,0,
351988,Guam,3/16/20,0,0,
351989,Guam,3/17/20,0,0,
351990,Guam,3/18/20,0,0,
351991,Guam,3/19/20,0,0,
351992,Guam,3/20/20,0,0,
351993,Guam,3/21/20,0,0,
351994,Guam,3/22/20,0,0,
351995,Guam,3/23/20,0,0,
351996,Guam,3/24/20,0,0,
351997,Guam,3/25/20,0,0,
351998,Guam,3/26/20,0,0,
351999,Guam,3/27/20,0,0,
352000,Guam,3/28/20,0,0,
352001,Guam,3/29/20,0,0,
352002,Guam,3/30/20,0,0,
352003,Guam,3/31/20,0,0,
352004,Guam,4/1/20,0,0,
352005,Guam,4/2/20,0,0,
352006,Guam,4/3/20,0,0,
352007,Guam,4/4/20,1,0,
352008,Guam,4/5/20,1,0,
352009,Guam,4/6/20,1,0,
352010,Guam,4/7/20,1,0,
352011,Guam,4/8/20,1,0,
352012,Guam,4/9/20,1,0,
352013,Guam,4/10/20,1,0,
352014,Guam,4/11/20,1,0,
352015,Guam,4/12/20,1,0,
352016,Guam,4/13/20,1,0,
352017,Guam,4/14/20,1,0,
352018,Guam,4/15/20,1,0,
352019,Guam,4/16/20,1,0,
352020,Guam,4/17/20,1,0,
352021,Guam,4/18/20,1,0,
352022,Guam,4/19/20,1,0,
352023,Guam,4/20/20,1,0,
352024,Guam,4/21/20,1,0,
352025,Guam,4/22/20,1,0,
352026,Guam,4/23/20,1,0,
352027,Guam,4/24/20,1,0,
352028,Guam,4/25/20,1,0,
352029,Guam,4/26/20,1,0,
352030,Guam,4/27/20,1,0,
352031,Guam,4/28/20,1,0,
352032,Guam,4/29/20,1,0,
352033,Guam,4/30/20,1,0,
352034,Guam,5/1/20,1,0,
352035,Guam,5/2/20,1,0,
352036,Guam,5/3/20,1,0,
352037,Guam,5/4/20,1,0,
352038,Guam,5/5/20,1,0,
352039,Guam,5/6/20,1,0,
352040,Guam,5/7/20,1,0,
352041,Guam,5/8/20,1,0,
352042,Northern Mariana Islands,1/22/20,0,0,
352043,Northern Mariana Islands,1/23/20,0,0,
352044,Northern Mariana Islands,1/24/20,0,0,
352045,Northern Mariana Islands,1/25/20,0,0,
352046,Northern Mariana Islands,1/26/20,0,0,
352047,Northern Mariana Islands,1/27/20,0,0,
352048,Northern Mariana Islands,1/28/20,0,0,
352049,Northern Mariana Islands,1/29/20,0,0,
352050,Northern Mariana Islands,1/30/20,0,0,
352051,Northern Mariana Islands,1/31/20,0,0,
352052,Northern Mariana Islands,2/1/20,0,0,
352053,Northern Mariana Islands,2/2/20,0,0,
352054,Northern Mariana Islands,2/3/20,0,0,
352055,Northern Mariana Islands,2/4/20,0,0,
352056,Northern Mariana Islands,2/5/20,0,0,
352057,Northern Mariana Islands,2/6/20,0,0,
352058,Northern Mariana Islands,2/7/20,0,0,
352059,Northern Mariana Islands,2/8/20,0,0,
352060,Northern Mariana Islands,2/9/20,0,0,
352061,Northern Mariana Islands,2/10/20,0,0,
352062,Northern Mariana Islands,2/11/20,0,0,
352063,Northern Mariana Islands,2/12/20,0,0,
352064,Northern Mariana Islands,2/13/20,0,0,
352065,Northern Mariana Islands,2/14/20,0,0,
352066,Northern Mariana Islands,2/15/20,0,0,
352067,Northern Mariana Islands,2/16/20,0,0,
352068,Northern Mariana Islands,2/17/20,0,0,
352069,Northern Mariana Islands,2/18/20,0,0,
352070,Northern Mariana Islands,2/19/20,0,0,
352071,Northern Mariana Islands,2/20/20,0,0,
352072,Northern Mariana Islands,2/21/20,0,0,
352073,Northern Mariana Islands,2/22/20,0,0,
352074,Northern Mariana Islands,2/23/20,0,0,
352075,Northern Mariana Islands,2/24/20,0,0,
352076,Northern Mariana Islands,2/25/20,0,0,
352077,Northern Mariana Islands,2/26/20,0,0,
352078,Northern Mariana Islands,2/27/20,0,0,
352079,Northern Mariana Islands,2/28/20,0,0,
352080,Northern Mariana Islands,2/29/20,0,0,
352081,Northern Mariana Islands,3/1/20,0,0,
352082,Northern Mariana Islands,3/2/20,0,0,
352083,Northern Mariana Islands,3/3/20,0,0,
352084,Northern Mariana Islands,3/4/20,0,0,
352085,Northern Mariana Islands,3/5/20,0,0,
352086,Northern Mariana Islands,3/6/20,0,0,
352087,Northern Mariana Islands,3/7/20,0,0,
352088,Northern Mariana Islands,3/8/20,0,0,
352089,Northern Mariana Islands,3/9/20,0,0,
352090,Northern Mariana Islands,3/10/20,0,0,
352091,Northern Mariana Islands,3/11/20,0,0,
352092,Northern Mariana Islands,3/12/20,0,0,
352093,Northern Mariana Islands,3/13/20,0,0,
352094,Northern Mariana Islands,3/14/20,0,0,
352095,Northern Mariana Islands,3/15/20,0,0,
352096,Northern Mariana Islands,3/16/20,0,0,
352097,Northern Mariana Islands,3/17/20,0,0,
352098,Northern Mariana Islands,3/18/20,0,0,
352099,Northern Mariana Islands,3/19/20,0,0,
352100,Northern Mariana Islands,3/20/20,0,0,
352101,Northern Mariana Islands,3/21/20,0,0,
352102,Northern Mariana Islands,3/22/20,0,0,
352103,Northern Mariana Islands,3/23/20,0,0,
352104,Northern Mariana Islands,3/24/20,0,0,
352105,Northern Mariana Islands,3/25/20,0,0,
352106,Northern Mariana Islands,3/26/20,0,0,
352107,Northern Mariana Islands,3/27/20,0,0,
352108,Northern Mariana Islands,3/28/20,0,0,
352109,Northern Mariana Islands,3/29/20,0,0,
352110,Northern Mariana Islands,3/30/20,0,0,
352111,Northern Mariana Islands,3/31/20,0,0,
352112,Northern Mariana Islands,4/1/20,0,0,
352113,Northern Mariana Islands,4/2/20,0,0,
352114,Northern Mariana Islands,4/3/20,0,0,
352115,Northern Mariana Islands,4/4/20,1,0,
352116,Northern Mariana Islands,4/5/20,1,0,
352117,Northern Mariana Islands,4/6/20,1,0,
352118,Northern Mariana Islands,4/7/20,1,0,
352119,Northern Mariana Islands,4/8/20,1,0,
352120,Northern Mariana Islands,4/9/20,1,0,
352121,Northern Mariana Islands,4/10/20,1,0,
352122,Northern Mariana Islands,4/11/20,1,0,
352123,Northern Mariana Islands,4/12/20,1,0,
352124,Northern Mariana Islands,4/13/20,1,0,
352125,Northern Mariana Islands,4/14/20,1,0,
352126,Northern Mariana Islands,4/15/20,1,0,
352127,Northern Mariana Islands,4/16/20,1,0,
352128,Northern Mariana Islands,4/17/20,1,0,
352129,Northern Mariana Islands,4/18/20,1,0,
352130,Northern Mariana Islands,4/19/20,1,0,
352131,Northern Mariana Islands,4/20/20,1,0,
352132,Northern Mariana Islands,4/21/20,1,0,
352133,Northern Mariana Islands,4/22/20,1,0,
352134,Northern Mariana Islands,4/23/20,1,0,
352135,Northern Mariana Islands,4/24/20,1,0,
352136,Northern Mariana Islands,4/25/20,1,0,
352137,Northern Mariana Islands,4/26/20,1,0,
352138,Northern Mariana Islands,4/27/20,1,0,
352139,Northern Mariana Islands,4/28/20,1,0,
352140,Northern Mariana Islands,4/29/20,1,0,
352141,Northern Mariana Islands,4/30/20,1,0,
352142,Northern Mariana Islands,5/1/20,1,0,
352143,Northern Mariana Islands,5/2/20,1,0,
352144,Northern Mariana Islands,5/3/20,1,0,
352145,Northern Mariana Islands,5/4/20,1,0,
352146,Northern Mariana Islands,5/5/20,1,0,
352147,Northern Mariana Islands,5/6/20,1,0,
352148,Northern Mariana Islands,5/7/20,1,0,
352149,Northern Mariana Islands,5/8/20,1,0,
352150,Virgin Islands,1/22/20,0,0,
352151,Virgin Islands,1/23/20,0,0,
352152,Virgin Islands,1/24/20,0,0,
352153,Virgin Islands,1/25/20,0,0,
352154,Virgin Islands,1/26/20,0,0,
352155,Virgin Islands,1/27/20,0,0,
352156,Virgin Islands,1/28/20,0,0,
352157,Virgin Islands,1/29/20,0,0,
352158,Virgin Islands,1/30/20,0,0,
352159,Virgin Islands,1/31/20,0,0,
352160,Virgin Islands,2/1/20,0,0,
352161,Virgin Islands,2/2/20,0,0,
352162,Virgin Islands,2/3/20,0,0,
352163,Virgin Islands,2/4/20,0,0,
352164,Virgin Islands,2/5/20,0,0,
352165,Virgin Islands,2/6/20,0,0,
352166,Virgin Islands,2/7/20,0,0,
352167,Virgin Islands,2/8/20,0,0,
352168,Virgin Islands,2/9/20,0,0,
352169,Virgin Islands,2/10/20,0,0,
352170,Virgin Islands,2/11/20,0,0,
352171,Virgin Islands,2/12/20,0,0,
352172,Virgin Islands,2/13/20,0,0,
352173,Virgin Islands,2/14/20,0,0,
352174,Virgin Islands,2/15/20,0,0,
352175,Virgin Islands,2/16/20,0,0,
352176,Virgin Islands,2/17/20,0,0,
352177,Virgin Islands,2/18/20,0,0,
352178,Virgin Islands,2/19/20,0,0,
352179,Virgin Islands,2/20/20,0,0,
352180,Virgin Islands,2/21/20,0,0,
352181,Virgin Islands,2/22/20,0,0,
352182,Virgin Islands,2/23/20,0,0,
352183,Virgin Islands,2/24/20,0,0,
352184,Virgin Islands,2/25/20,0,0,
352185,Virgin Islands,2/26/20,0,0,
352186,Virgin Islands,2/27/20,0,0,
352187,Virgin Islands,2/28/20,0,0,
352188,Virgin Islands,2/29/20,0,0,
352189,Virgin Islands,3/1/20,0,0,
352190,Virgin Islands,3/2/20,0,0,
352191,Virgin Islands,3/3/20,0,0,
352192,Virgin Islands,3/4/20,0,0,
352193,Virgin Islands,3/5/20,0,0,
352194,Virgin Islands,3/6/20,0,0,
352195,Virgin Islands,3/7/20,0,0,
352196,Virgin Islands,3/8/20,0,0,
352197,Virgin Islands,3/9/20,0,0,
352198,Virgin Islands,3/10/20,0,0,
